restaurant_name,pricyness,delivery_fee,street,city_name,latitude,longitude,coordinates,link,database
Burger Manufaktur - Friedrichshain,2,2.90,Samariterstraße 39,berlin,52.515378,13.4643498,"52.515378,13.4643498",https://wolt.com/en/deu/berlin/restaurant/burger-manufaktur-friedrichshain,wolt
Zerostress Pizza Friedrichshain,2,2.90,Colbestraße 3,berlin,52.51422299999999,13.4647512,"52.51422299999999,13.4647512",https://wolt.com/en/deu/berlin/restaurant/zerostress-pizza-friedrichshain,wolt
Aladdin Friedrichshain,1,2.90,Pettenkoferstraße 2B,berlin,52.5153758,13.4734358,"52.5153758,13.4734358",https://wolt.com/en/deu/berlin/restaurant/aladdin-friedrichshain,wolt
Happy Momo,1,2.90,Neue Bahnhofstraße 3,berlin,52.50501819999999,13.4695005,"52.50501819999999,13.4695005",https://wolt.com/en/deu/berlin/restaurant/happy-momo,wolt
Labra Burger,1,2.90,Wühlischstraße 40,berlin,52.50873379999999,13.460246,"52.50873379999999,13.460246",https://wolt.com/en/deu/berlin/restaurant/labra-burger,wolt
Noori,1,2.90,Neue Bahnhofstraße 7A,berlin,52.5058079,13.4701521,"52.5058079,13.4701521",https://wolt.com/en/deu/berlin/restaurant/noori,wolt
Eatalian Pizzeria,2,2.90,Mainzer Straße 14,berlin,52.5123145,13.461381,"52.5123145,13.461381",https://wolt.com/en/deu/berlin/restaurant/eatalian-pizzeria,wolt
Cento Passi Vino & Specialita,2,2.90,Krossener Str. 36,berlin,52.5093413,13.4649574,"52.5093413,13.4649574",https://wolt.com/en/deu/berlin/restaurant/cento-passi-vino-specialita,wolt
Kobuta Fusion Ramen,2,2.90,"Sonntagstraße 30,",berlin,52.50570695950486,13.466085179167889,"52.50570695950486,13.466085179167889",https://wolt.com/en/deu/berlin/restaurant/kobuta-fusion-ramen,wolt
Futura Neapolitan Pizza,2,2.90,Bänchstrasse 91,berlin,52.51734889999999,13.4713252,"52.51734889999999,13.4713252",https://wolt.com/en/deu/berlin/restaurant/futura-neapolitan-pizza,wolt
Five Guys Mercedes Benz Arena,2,1.90,Hedwig-Wachenheim-Straße 12,berlin,52.5053171,13.4433595,"52.5053171,13.4433595",https://wolt.com/en/deu/berlin/restaurant/five-guys-friedrichshain,wolt
Aroma 33 - Vegane - Vietnamesiche -  Küche,2,2.90,Proskauer Str. 33,berlin,52.51653839999999,13.4605595,"52.51653839999999,13.4605595",https://wolt.com/en/deu/berlin/restaurant/aroma-33,wolt
Seth Restaurant,2,2.90,Proskauer Str. 29,berlin,52.51727569399701,13.46088514907236,"52.51727569399701,13.46088514907236",https://wolt.com/en/deu/berlin/restaurant/seth-restaurant,wolt
Partenope #081,2,2.90,Gärtnerstraße 15,berlin,52.51134159999999,13.4612931,"52.51134159999999,13.4612931",https://wolt.com/en/deu/berlin/restaurant/partenope-081,wolt
Vietland,2,2.90,This is a virtual venue,berlin,52.5082008,13.466137,"52.5082008,13.466137",https://wolt.com/en/deu/berlin/restaurant/vietland,wolt
Huakai Bowl Bar,2,2.90,Wühlischstraße 40/41,berlin,52.5088192,13.4602767,"52.5088192,13.4602767",https://wolt.com/en/deu/berlin/restaurant/huakai-bowl-bar,wolt
Gambinos Pizza & Highballs,2,2.90,Sonntagsstraße 30,berlin,52.50568899999997,13.466114100000029,"52.50568899999997,13.466114100000029",https://wolt.com/en/deu/berlin/restaurant/gambinos-pizza-highballs,wolt
Tut gut Premium Liquids,2,2.90,Grünberger Str. 83,berlin,52.511120630065,13.461529379477723,"52.511120630065,13.461529379477723",https://wolt.com/en/deu/berlin/restaurant/tut-gut-premium-liquids,wolt
The Fresh Seeds Friedrichshain,2,2.90,Boxhagener Str. 59,berlin,52.5064705,13.4693398,"52.5064705,13.4693398",https://wolt.com/en/deu/berlin/restaurant/the-fresh-seeds-friedrichshain,wolt
What a treat Friedrichshain,2,2.90,Boxhagener Str. 27,berlin,52.5125295,13.4582575,"52.5125295,13.4582575",https://wolt.com/en/deu/berlin/restaurant/what-a-treat-friedrichshain,wolt
Cargo Gastronomia,2,0.00,Samariterstraße 37,berlin,52.5156991,13.4645091,"52.5156991,13.4645091",https://wolt.com/en/deu/berlin/restaurant/cargo-gastronomia,wolt
Burger Vision Warschauerstraße,2,1.90,Warschauerstraße 57,berlin,52.5090535,13.4514641,"52.5090535,13.4514641",https://wolt.com/en/deu/berlin/restaurant/burger-vision-warschauerstrae,wolt
Trattoria La Famiglia,2,2.90,Gärtnerstraße 21 ,berlin,52.5118404,13.4611431,"52.5118404,13.4611431",https://wolt.com/en/deu/berlin/restaurant/trattoria-la-famiglia,wolt
Trattoria Eatalian ,2,2.90, Oderstraße 8,berlin,52.511213863409125,13.46843092923521,"52.511213863409125,13.46843092923521",https://wolt.com/en/deu/berlin/restaurant/eatalian-trattoria,wolt
Imaki Sushi,2,2.90,Neue Bahnhofstraße 35,berlin,52.504833578681435,13.468779181614286,"52.504833578681435,13.468779181614286",https://wolt.com/en/deu/berlin/restaurant/imaki-sushi,wolt
My Tibet Haus,2,2.90,Proskauer Str. 10,berlin,52.5172249,13.4615714,"52.5172249,13.4615714",https://wolt.com/en/deu/berlin/restaurant/my-tibet-haus,wolt
MA'LOA Poke Bowl Oranienstr.,2,2.90,Oranienstraße 187,berlin,52.50048129058857,13.421569395106772,"52.50048129058857,13.421569395106772",https://wolt.com/en/deu/berlin/restaurant/maloa-poke-bowl-oranienstr,wolt
All About,2,2.90,Rigaer Str. 75,berlin,52.5164953,13.4654783,"52.5164953,13.4654783",https://wolt.com/en/deu/berlin/restaurant/all-about,wolt
Luck Restaurant,2,2.90,Neue Bahnhofstraße 26,berlin,52.50677049999999,13.4703415,"52.50677049999999,13.4703415",https://wolt.com/en/deu/berlin/restaurant/luck-restaurant,wolt
Rong Vang,2,2.90,Frankfurter Allee 73C,berlin,52.51484784806875,13.468406852115391,"52.51484784806875,13.468406852115391",https://wolt.com/en/deu/berlin/restaurant/rong-vang,wolt
Sin City Pizza,2,2.90,This is a virtual venue,berlin,52.51094,13.4613273,"52.51094,13.4613273",https://wolt.com/en/deu/berlin/restaurant/sin-city-pizza,wolt
Madre,2,2.90,Gärtnerstraße 12,berlin,52.51050310000012,13.46096439999999,"52.51050310000012,13.46096439999999",https://wolt.com/en/deu/berlin/restaurant/madre,wolt
Trattoria Da Dino,2,2.90,Schreinerstr. 44,berlin,52.5170435,13.4681071,"52.5170435,13.4681071",https://wolt.com/en/deu/berlin/restaurant/trattoria-da-dino,wolt
Schmilblick Café,2,2.90,Pettenkoferstr. 6,berlin,52.51646640000001,13.4725162,"52.51646640000001,13.4725162",https://wolt.com/en/deu/berlin/restaurant/schmilblick,wolt
Dr. To's,2,2.90,Weichselstraße 54,berlin,52.4859506,13.4349651,"52.4859506,13.4349651",https://wolt.com/en/deu/berlin/restaurant/dr-tos,wolt
Three dudes next door,2,2.90,Pannierstraße 6,berlin,52.48666089607405,13.431049095701852,"52.48666089607405,13.431049095701852",https://wolt.com/en/deu/berlin/restaurant/three-dudes-next-door,wolt
China Restaurant Shanghai,2,2.90,Frankfurter Allee 90,berlin,52.5138443,13.4711299,"52.5138443,13.4711299",https://wolt.com/en/deu/berlin/restaurant/china-restaurant-shanghai,wolt
Spaccanapoli Nr 12,2,2.90,Wühlischstraße 12,berlin,52.50829539999999,13.4635381,"52.50829539999999,13.4635381",https://wolt.com/en/deu/berlin/restaurant/spaccanapoli-nr-12,wolt
Monella Bar,2,2.90,Weichselstraße 17,berlin,52.48581219316498,13.435236355818011,"52.48581219316498,13.435236355818011",https://wolt.com/en/deu/berlin/restaurant/monella-bar,wolt
Perbacco Ristorante & Pizzeria,3,2.90,Corinthstraße 20,berlin,52.500934147629614,13.459274790178462,"52.500934147629614,13.459274790178462",https://wolt.com/en/deu/berlin/restaurant/perbacco-ristorante-pizzeria,wolt
HINDI Indisch Restaurant,2,2.90,Plesser Str. 6,berlin,52.48926,13.4512701,"52.48926,13.4512701",https://wolt.com/en/deu/berlin/restaurant/hindi-indisch-restaurant,wolt
Sai Baba,3,2.90,Rigaer Straße 75,berlin,52.51643499638372,13.465485904892246,"52.51643499638372,13.465485904892246",https://wolt.com/en/deu/berlin/restaurant/sai-baba,wolt
Breakfood ,2,2.90,Hirschberger Str. 3,berlin,52.50458049910367,13.473777800000034,"52.50458049910367,13.473777800000034",https://wolt.com/en/deu/berlin/restaurant/breakfood-coholmes-place,wolt
Go!Fish - Ringcenter,1,2.90,This is a virtual venue,berlin,52.5142029,13.4740922,"52.5142029,13.4740922",https://wolt.com/en/deu/berlin/restaurant/gofish-ringcenter,wolt
Le Cellier,3,2.90,Mainzer Str. 20,berlin,52.513274915050275,13.46250412736112,"52.513274915050275,13.46250412736112",https://wolt.com/en/deu/berlin/restaurant/le-cellier,wolt
Burger Home,2,2.90,Elsenstraße 98,berlin,52.48845490000001,13.4537441,"52.48845490000001,13.4537441",https://wolt.com/en/deu/berlin/restaurant/burger-home,wolt
Mimali Bowls,2,2.90,Markgrafendamm 36,berlin,52.497931887313136,13.464746977798807,"52.497931887313136,13.464746977798807",https://wolt.com/en/deu/berlin/restaurant/mimali-bowl,wolt
Maya Indian Restaurant,2,2.90,Türrschmidtstraße 36,berlin,52.5033289,13.4806146,"52.5033289,13.4806146",https://wolt.com/en/deu/berlin/restaurant/maya-indisches-restaurant,wolt
Brammibal's Donuts - Prenzlauer Berg,1,1.90,Danziger Strasse 65,berlin,52.539618731906145,13.422966096293713,"52.539618731906145,13.422966096293713",https://wolt.com/en/deu/berlin/restaurant/brammibals-donuts-danziger-str,wolt
Standard Serious Pizza,2,2.90,Templiner Str. 7,berlin,52.5329334,13.408522,"52.5329334,13.408522",https://wolt.com/en/deu/berlin/restaurant/standard-serious-pizza,wolt
dean&david Schönhauser Allee,2,2.90,Schönhauser Allee 80,berlin,52.54992399842921,13.414268734116586,"52.54992399842921,13.414268734116586",https://wolt.com/en/deu/berlin/restaurant/deandavid-schnhauser-allee,wolt
NORDSEE - Berlin Schoenhauser Allee Arcaden,1,2.90,Schönhauser Allee 80,berlin,52.549870778268634,13.414193808505035,"52.549870778268634,13.414193808505035",https://wolt.com/en/deu/berlin/restaurant/nordsee-schoenhauser-allee-arcaden,wolt
Spreegold P-berg,2,2.90,Stargarder Straße 82,berlin,52.5478432,13.4139544,"52.5478432,13.4139544",https://wolt.com/en/deu/berlin/restaurant/spreegold-p-berg,wolt
Minty 2,2,2.90,Stargarder Str. 22,berlin,52.54527640000001,13.4205912,"52.54527640000001,13.4205912",https://wolt.com/en/deu/berlin/restaurant/minty-2,wolt
Takumi NINE | Prenzlauer Berg,2,2.90,Pappelallee 19,berlin,52.5437902,13.415619,"52.5437902,13.415619",https://wolt.com/en/deu/berlin/restaurant/takumi-nine-prenzlauer-berg,wolt
Fraeulein Kimchi,2,2.90,Gürtelstraße 10,berlin,52.54528365643736,13.452255174752766,"52.54528365643736,13.452255174752766",https://wolt.com/en/deu/berlin/restaurant/fraeulein-kimich,wolt
Ryong Rykestrasse,2,1.90,Rykestraße 36,berlin,52.5383161,13.4216901,"52.5383161,13.4216901",https://wolt.com/en/deu/berlin/restaurant/ryong-rykestr,wolt
Subway - Schönhauser Allee,2,2.90,Schönhauser Allee 79/80,berlin,52.5494582,13.4157815,"52.5494582,13.4157815",https://wolt.com/en/deu/berlin/restaurant/subway-schnhauser-allee,wolt
Si An Markthalle Pfefferberg,2,0.00,Schönhauser Allee 176,berlin,52.532040799999976,13.411111399999989,"52.532040799999976,13.411111399999989",https://wolt.com/en/deu/berlin/restaurant/si-an-markthalle-pfefferberg,wolt
Spyces,1,2.90,This is a virtual venue,berlin,52.5238316,13.3985704,"52.5238316,13.3985704",https://wolt.com/en/deu/berlin/restaurant/spyces,wolt
Espresso House Gartenstraße,1,2.90,Gartenstraße 85-87,berlin,52.5330522,13.3875891,"52.5330522,13.3875891",https://wolt.com/en/deu/berlin/restaurant/espresso-house-gartenstrasse,wolt
