,restaurant_name,avg_review_score,reviews,type_of_cuisine,address,street,zip_code,city_name,coordinates,latitude,longitude,database,opening_hours
2142,Coco Liebe,9.0,43.0,middle eastern,"Richardstraße 107, 10245.0, Berlin",Richardstraße 107,10245.0,Berlin,"52.4780712,13.4396629",52.4780712,13.4396629,lieferando,
2143,Pi-Kant,8.6,1279.0,italian,"Erkstraße 1 a, 10245.0, Berlin",Erkstraße 1 a,10245.0,Berlin,"52.4808204,13.4358666",52.4808204,13.4358666,lieferando,
2144,By Ram Bubble Waffle und Eismanufaktur,9.2,99.0,middle eastern,"Erkstraße 14, 10245.0, Berlin",Erkstraße 14,10245.0,Berlin,"52.4814367,13.4400396",52.4814367,13.4400396,lieferando,
2145,Donut Baron,9.6,248.0,breakfast/dessert,"U Bhf Grenzallee 00, 10245.0, Berlin",U Bhf Grenzallee 00,10245.0,Berlin,"52.4622107,13.4455151",52.4622107,13.4455151,lieferando,
2146,Müller's Burger,6.8,14.0,american,"Alfred-Kowalke-Straße 2, 10245.0, Berlin",Alfred-Kowalke-Straße 2,10245.0,Berlin,"52.5054886,13.514909",52.5054886,13.514909,lieferando,
2147,Boongsushi,9.4,1316.0,asian,"Konrad-Wolf-Straße 76, 10245.0, Berlin",Konrad-Wolf-Straße 76,10245.0,Berlin,"52.5386979,13.4817028",52.5386979,13.4817028,lieferando,
2148,Sehzade,8.4,15.0,middle eastern,"Erkstraße 13, 10245.0, Berlin",Erkstraße 13,10245.0,Berlin,"52.4813829,13.4397712",52.4813829,13.4397712,lieferando,
2149,Hackbert Burger,8.6,239.0,american,"Richardstraße 108, 10245.0, Berlin",Richardstraße 108,10245.0,Berlin,"52.47834,13.4392299",52.47834,13.4392299,lieferando,
2150,Take a Pizza,8.4,65.0,italian,"Hermannstraße 148, 10245.0, Berlin",Hermannstraße 148,10245.0,Berlin,"52.4650578,13.4329988",52.4650578,13.4329988,lieferando,
2151,Hanoi To Go,8.8,40.0,asian,"S-Bahnhof Plänterwald 00, 10245.0, Berlin",S-Bahnhof Plänterwald 00,10245.0,Berlin,"52.4786859,13.4736363",52.4786859,13.4736363,lieferando,
2152,Bambusstäbchen,7.2,9470.0,asian,"Brodowiner Ring 16/18, 10247.0, Berlin",Brodowiner Ring 16/18,10247.0,Berlin,"52.5496705,13.5788109",52.5496705,13.5788109,lieferando,
2153,Sushi City,9.6,669.0,asian,"Frankfurter Allee 255, 10247.0, Berlin",Frankfurter Allee 255,10247.0,Berlin,"52.51212,13.49875",52.51212,13.49875,lieferando,
2154,Burger City,8.8,1055.0,american,"Frankfurter Allee 255, 10247.0, Berlin",Frankfurter Allee 255,10247.0,Berlin,"52.51212,13.49875",52.51212,13.49875,lieferando,
2155,Hong Phuc Restaurant,8.6,921.0,asian,"Genslerstr. 36, 10247.0, Berlin",Genslerstr. 36,10247.0,Berlin,"52.5358133,13.4973594",52.5358133,13.4973594,lieferando,
2156,Allee Bistro,9.2,743.0,asian,"Landsberger Allee 277, 10247.0, Berlin",Landsberger Allee 277,10247.0,Berlin,"52.5353789,13.4965051",52.5353789,13.4965051,lieferando,
2157,Saray Grill,9.0,126.0,american,"Prerower Platz 1, 10247.0, Berlin",Prerower Platz 1,10247.0,Berlin,"52.5647089,13.5063883",52.5647089,13.5063883,lieferando,
2158,Cäsar's Lieferservice,7.6,4787.0,italian,"Frankfurter Allee 271, 10247.0, Berlin",Frankfurter Allee 271,10247.0,Berlin,"52.51115,13.50295",52.51115,13.50295,lieferando,
2159,Bistro Alanya,8.8,802.0,italian,"Rostocker Straße 15 (rechts), 10247.0, Berlin",Rostocker Straße 15 (rechts),10247.0,Berlin,"52.5744333,13.5096387",52.5744333,13.5096387,lieferando,
2160,Togoshi Sushi,9.4,119.0,asian,"Marzahner Straße 17/Box K10, 10247.0, Berlin",Marzahner Straße 17/Box K10,10247.0,Berlin,"52.5478056,13.5152958",52.5478056,13.5152958,lieferando,
2161,Öz Urfa Grillhaus,9.2,26.0,middle eastern,"Berliner Allee 47, 10247.0, Berlin",Berliner Allee 47,10247.0,Berlin,"52.5488341,13.4523108",52.5488341,13.4523108,lieferando,
2162,Rohhäppchen,8.6,244.0,asian,"Danziger Straße 73-77, 10247.0, Berlin",Danziger Straße 73-77,10247.0,Berlin,"52.5395352,13.4253634",52.5395352,13.4253634,lieferando,
2163,Ambe - Indische Spezialitäten,8.6,5358.0,indian,"Naugarder Str. 40, 10247.0, Berlin",Naugarder Str. 40,10247.0,Berlin,"52.5437054,13.4373362",52.5437054,13.4373362,lieferando,
2164,Back Torino,8.6,127.0,italian,"Langhansstraße 10-12, 10247.0, Berlin",Langhansstraße 10-12,10247.0,Berlin,"52.5495906,13.4480779",52.5495906,13.4480779,lieferando,
2165,Pizzeria Inpastando,8.8,161.0,italian,"Langhansstraße 118, 10247.0, Berlin",Langhansstraße 118,10247.0,Berlin,"52.5514222,13.441145",52.5514222,13.441145,lieferando,
2166,La Bandida,7.8,1279.0,american,"Langhansstraße 144, 10247.0, Berlin",Langhansstraße 144,10247.0,Berlin,"52.5492336,13.4482433",52.5492336,13.4482433,lieferando,
2167,Langhans Burger,9.2,161.0,american,"Langhansstraße 30, 10247.0, Berlin",Langhansstraße 30,10247.0,Berlin,"52.5513271,13.4425215",52.5513271,13.4425215,lieferando,
2168,Domino's Pizza,8.0,1371.0,italian,"Gustav-Adolf-Str. 1, 10247.0, Berlin",Gustav-Adolf-Str. 1,10247.0,Berlin,"52.5516892,13.4308953",52.5516892,13.4308953,lieferando,
2169,Fellini Pizza,7.4,2430.0,italian,"Langhansstraße 151, 10247.0, Berlin",Langhansstraße 151,10247.0,Berlin,"52.5486219,13.450038",52.5486219,13.450038,lieferando,
2170,Sahara das Original,8.4,182.0,vegetarian or vegan,"Berliner Allee 45, 10247.0, Berlin",Berliner Allee 45,10247.0,Berlin,"52.5487868,13.4519846",52.5487868,13.4519846,lieferando,
2171,Roseneck,9.2,215.0,european,"Küstriner Straße 45, 10247.0, Berlin",Küstriner Straße 45,10247.0,Berlin,"52.5382962,13.4868965",52.5382962,13.4868965,lieferando,
2172,Thai Lotus,9.0,261.0,asian,"Hansastraße 69, 10247.0, Berlin",Hansastraße 69,10247.0,Berlin,"52.54974,13.47431",52.54974,13.47431,lieferando,
2173,Schiller Burger,6.0,295.0,american,"Berliner Allee 95, 10247.0, Berlin",Berliner Allee 95,10247.0,Berlin,"52.5500096,13.4577694",52.5500096,13.4577694,lieferando,
2174,International Burger,6.2,68.0,american,"Liebermannstraße 97, 10247.0, Berlin",Liebermannstraße 97,10247.0,Berlin,"52.5608102,13.4759864",52.5608102,13.4759864,lieferando,
2175,Lao Xiang,8.8,159.0,asian,"Wichertstraße 43, 10247.0, Berlin",Wichertstraße 43,10247.0,Berlin,"52.5460202,13.4274689",52.5460202,13.4274689,lieferando,
2176,Mikadoo - Sushi-Bar,0.0,0.0,asian,"Hermann-Blankenstein-Straße 38, 10247.0, Berlin",Hermann-Blankenstein-Straße 38,10247.0,Berlin,"0.0,0.0",0.0,0.0,lieferando,
2177,Buddys Burger,8.2,5034.0,american,"Berliner Allee 160, 10249.0, Berlin",Berliner Allee 160,10249.0,Berlin,"52.5523043,13.4666474",52.5523043,13.4666474,lieferando,
2178,Bangkok For You,7.8,1204.0,asian,"Konrad-Wolf-Str. 22, 10249.0, Berlin",Konrad-Wolf-Str. 22,10249.0,Berlin,"52.54449,13.49287",52.54449,13.49287,lieferando,
2179,Confetti Brause Feinkost,8.6,168.0,italian,"Pistoriusstraße 16, 10249.0, Berlin",Pistoriusstraße 16,10249.0,Berlin,"52.5517849,13.4535905",52.5517849,13.4535905,lieferando,
2180,Toni Restaurant,7.8,844.0,italian,"Berliner Allee 167, 10249.0, Berlin",Berliner Allee 167,10249.0,Berlin,"52.5533771,13.4668462",52.5533771,13.4668462,lieferando,
2181,O-Su,9.4,75.0,asian,"Rhinstraße 183, 10315.0, Berlin",Rhinstraße 183,10315.0,Berlin,"0.0,0.0",0.0,0.0,lieferando,
2182,Domino's Pizza,8.4,1161.0,italian,"Frankfurter Allee 199, 10315.0, Berlin",Frankfurter Allee 199,10315.0,Berlin,"52.5123568,13.4901035",52.5123568,13.4901035,lieferando,
2183,Yoko Sushi,9.0,1319.0,asian,"Frankfurter Allee 229, 10315.0, Berlin",Frankfurter Allee 229,10315.0,Berlin,"52.51227,13.49538",52.51227,13.49538,lieferando,
2184,Pizza Max,7.8,10197.0,italian,"Margaretenstr. 4, 10315.0, Berlin",Margaretenstr. 4,10315.0,Berlin,"52.50773,13.49729",52.50773,13.49729,lieferando,
2185,Domino's Pizza,7.4,1413.0,italian,"Weitlingstraße 71, 10315.0, Berlin",Weitlingstraße 71,10315.0,Berlin,"52.5047959,13.4956628",52.5047959,13.4956628,lieferando,
2186,Thai-Nippon Sushi-Bar,8.6,482.0,asian,"Sewanstraße 4, 10315.0, Berlin",Sewanstraße 4,10315.0,Berlin,"52.4992997,13.4970133",52.4992997,13.4970133,lieferando,
2187,Thanh Nam Restaurant,9.6,1112.0,asian,"Alfred-Kowalke-Straße 38, 10315.0, Berlin",Alfred-Kowalke-Straße 38,10315.0,Berlin,"52.5058931,13.5164012",52.5058931,13.5164012,lieferando,
2188,Funa Sushi,9.2,12126.0,asian,"Brückenstraße 27, 10315.0, Berlin",Brückenstraße 27,10315.0,Berlin,"52.4575605,13.5107787",52.4575605,13.5107787,lieferando,
2189,Bistro Arena,8.8,618.0,american,"Massower Straße 5, 10315.0, Berlin",Massower Straße 5,10315.0,Berlin,"52.5077516,13.5129324",52.5077516,13.5129324,lieferando,
2190,Sushi For You,8.8,3823.0,asian,"Konrad-Wolf-Strasse 100, 10315.0, Berlin",Konrad-Wolf-Strasse 100,10315.0,Berlin,"52.5419093,13.4886916",52.5419093,13.4886916,lieferando,
2191,Call a Pizza,7.4,1821.0,italian,"Konrad-Wolf-Straße 114, 10315.0, Berlin",Konrad-Wolf-Straße 114,10315.0,Berlin,"52.5441437,13.4930443",52.5441437,13.4930443,lieferando,
2192,BaoBao Asia Küche,8.2,1028.0,asian,"Heinrich-Dathe-Platz 1, 10315.0, Berlin",Heinrich-Dathe-Platz 1,10315.0,Berlin,"52.4980974,13.5215323",52.4980974,13.5215323,lieferando,
2193,Restaurant Don Castillo Lieferservice,8.8,1776.0,italian,"Falkenberger Chaussee 101, 10315.0, Berlin",Falkenberger Chaussee 101,10315.0,Berlin,"52.5687681,13.5179729",52.5687681,13.5179729,lieferando,
2194,Taj Mahal Haus II,9.4,745.0,italian,"Hellersdorfer Straße 171, 10315.0, Berlin",Hellersdorfer Straße 171,10315.0,Berlin,"52.5336547,13.5927353",52.5336547,13.5927353,lieferando,
2195,Van Lang Restaurant,9.2,2452.0,asian,"Marzahner Promenade 42, 10315.0, Berlin",Marzahner Promenade 42,10315.0,Berlin,"52.54558,13.5529801",52.54558,13.5529801,lieferando,
2196,McDonald's®,6.2,532.0,american,"Alt-Friedrichsfelde 61, 10315.0, Berlin",Alt-Friedrichsfelde 61,10315.0,Berlin,"52.5099378,13.5315099",52.5099378,13.5315099,lieferando,
2197,Asia Koy Restaurant,8.6,2967.0,asian,"Alt-Kaulsdorf 14-18, 10315.0, Berlin",Alt-Kaulsdorf 14-18,10315.0,Berlin,"52.5049601,13.5817781",52.5049601,13.5817781,lieferando,
2198,Alberto,8.0,6788.0,american,"Behringstr. 9, 10315.0, Berlin",Behringstr. 9,10315.0,Berlin,"52.46628,13.48962",52.46628,13.48962,lieferando,
2199,Döner Haus Kaulsdorf,8.2,1160.0,italian,"Alt-Kaulsdorf 52, 10315.0, Berlin",Alt-Kaulsdorf 52,10315.0,Berlin,"52.5047576,13.5887929",52.5047576,13.5887929,lieferando,
2200,Lichtenberger Lieferservice,8.8,67.0,italian,"Falkenberger Chaussee 101, 10315.0, Berlin",Falkenberger Chaussee 101,10315.0,Berlin,"52.5689697,13.5177375",52.5689697,13.5177375,lieferando,
2201,My Linh - Asia Sushi Bar,9.0,246.0,asian,"Oberfeldstr. 4, 10315.0, Berlin",Oberfeldstr. 4,10315.0,Berlin,"52.5144321,13.554456",52.5144321,13.554456,lieferando,
2202,MiHiQ asia fine cuisine,9.0,56.0,asian,"Weißenhöher Straße 88, 10315.0, Berlin",Weißenhöher Straße 88,10315.0,Berlin,"52.5063189,13.5590061",52.5063189,13.5590061,lieferando,
2203,Dönerpoint,8.6,178.0,vegetarian or vegan,"Chemnitzer Straße 203, 10315.0, Berlin",Chemnitzer Straße 203,10315.0,Berlin,"52.4869168,13.5749289",52.4869168,13.5749289,lieferando,
2204,Balaton Express Lieferservice,7.8,1181.0,european,"Hultschiner Damm 236, 10315.0, Berlin",Hultschiner Damm 236,10315.0,Berlin,"52.4952399,13.6112214",52.4952399,13.6112214,lieferando,
2205,Thai Sushi,8.0,1100.0,asian,"Hönower Strasse 100, 10315.0, Berlin",Hönower Strasse 100,10315.0,Berlin,"52.5138236,13.6123442",52.5138236,13.6123442,lieferando,
2206,Mac's Kebap,8.2,185.0,middle eastern,"Hellersdorfer Str. 77, 10315.0, Berlin",Hellersdorfer Str. 77,10315.0,Berlin,"52.5212189,13.5872373",52.5212189,13.5872373,lieferando,
2207,Seerose Mietköche,8.4,412.0,european,"Robert-Siewert-Strasse 67, 10315.0, Berlin",Robert-Siewert-Strasse 67,10315.0,Berlin,"52.4930299,13.5344658",52.4930299,13.5344658,lieferando,
2208,Asia-Haus,7.4,296.0,asian,"Köpenicker Str. 181, 10315.0, Berlin",Köpenicker Str. 181,10315.0,Berlin,"52.487801,13.5606874",52.487801,13.5606874,lieferando,
2209,Shalom'chen - Israelische Küche,9.2,26.0,generic,"Hagenstraße 7a, 10315.0, Berlin",Hagenstraße 7a,10315.0,Berlin,"52.513485,13.4998029",52.513485,13.4998029,lieferando,
2210,Gredy,8.8,18.0,asian,"Einbecker Straße 19, 10315.0, Berlin",Einbecker Straße 19,10315.0,Berlin,"52.5104806,13.5016633",52.5104806,13.5016633,lieferando,
2211,Bamboo Bistro,9.8,37.0,asian,"Rhinstraße 17, 10315.0, Berlin",Rhinstraße 17,10315.0,Berlin,"52.51364,13.5176139",52.51364,13.5176139,lieferando,
2212,Elia,9.0,890.0,mediterranean,"Köpenicker Straße 181, 10315.0, Berlin",Köpenicker Straße 181,10315.0,Berlin,"52.4879038,13.5607553",52.4879038,13.5607553,lieferando,
2213,Lieferservice Bonanza,8.0,285.0,italian,"Hellersdorfer Promenade 26, 10315.0, Berlin",Hellersdorfer Promenade 26,10315.0,Berlin,"52.5419014,13.6066938",52.5419014,13.6066938,lieferando,
2214,Taaj India,8.2,19.0,indian,"Oberfeldstraße 197, 10315.0, Berlin",Oberfeldstraße 197,10315.0,Berlin,"52.5136778,13.5548758",52.5136778,13.5548758,lieferando,
2215,Restaurant Holis,8.2,181.0,italian,"Wönnichstraße 69-71, 10315.0, Berlin",Wönnichstraße 69-71,10315.0,Berlin,"52.5045,13.49737",52.5045,13.49737,lieferando,
2216,Burger Helden,9.6,2208.0,american,"Konrad-Wolf-Straße 99, 10315.0, Berlin",Konrad-Wolf-Straße 99,10315.0,Berlin,"52.5417051,13.4884386",52.5417051,13.4884386,lieferando,
2217,Steakhouse Giovanni 1978,9.4,644.0,italian,"Alt-Friedrichsfelde 87, 10315.0, Berlin",Alt-Friedrichsfelde 87,10315.0,Berlin,"52.51018,13.51801",52.51018,13.51801,lieferando,
2218,Antica Pizzicheria,8.6,191.0,italian,"Marzahner Chaussee 85-87, 10315.0, Berlin",Marzahner Chaussee 85-87,10315.0,Berlin,"52.5169409,13.5274624",52.5169409,13.5274624,lieferando,
2219,BURGER KING ®,4.6,3076.0,american,"Landsberger Allee 277, 10315.0, Berlin",Landsberger Allee 277,10315.0,Berlin,"52.535268,13.4964195",52.535268,13.4964195,lieferando,
2220,Fratelli da Giovanni,9.4,282.0,italian,"Otto-Schmirgal-Straße 5, 10315.0, Berlin",Otto-Schmirgal-Straße 5,10315.0,Berlin,"52.4973,13.52146",52.4973,13.52146,lieferando,
2221,Blackbeards factory,8.0,454.0,american,"Zur Alten Börse 68, 10315.0, Berlin",Zur Alten Börse 68,10315.0,Berlin,"52.5192756,13.5265506",52.5192756,13.5265506,lieferando,
2222,TT-Asia Cuisine,8.8,295.0,asian,"Am Gewerbepark 5, 10315.0, Berlin",Am Gewerbepark 5,10315.0,Berlin,"52.522086,13.566299",52.522086,13.566299,lieferando,
2223,Steakhaus Barbecue,9.4,79.0,mexican,"Treskowallee 65, 10315.0, Berlin",Treskowallee 65,10315.0,Berlin,"52.4868983,13.5273046",52.4868983,13.5273046,lieferando,
2224,Pasta Bär,0.0,0.0,italian,"Frankfurter Allee 282, 10315.0, Berlin",Frankfurter Allee 282,10315.0,Berlin,"52.5105557,13.5035778",52.5105557,13.5035778,lieferando,
2225,Memo's Grillhaus,7.4,138.0,italian,"Jan-Petersen-Straße 20, 10315.0, Berlin",Jan-Petersen-Straße 20,10315.0,Berlin,"52.5499954,13.5634941",52.5499954,13.5634941,lieferando,
2226,Pizzeria Dilara,9.4,124.0,italian,"Baumschulenstrasse 18, 10317.0, Berlin",Baumschulenstrasse 18,10317.0,Berlin,"52.4658394,13.487686",52.4658394,13.487686,lieferando,
2227,Sen Viet,8.6,3741.0,asian,"Wilhelminenhofstraße 32, 10317.0, Berlin",Wilhelminenhofstraße 32,10317.0,Berlin,"52.4616473,13.5183682",52.4616473,13.5183682,lieferando,
2228,Beef Burger,8.6,2534.0,american,"Sterndamm 73, 10317.0, Berlin",Sterndamm 73,10317.0,Berlin,"52.44607,13.50636",52.44607,13.50636,lieferando,
2229,Monkey Pizza,8.4,1363.0,italian,"Wilhelminenhofstraße 17, 10317.0, Berlin",Wilhelminenhofstraße 17,10317.0,Berlin,"52.4625072,13.5146225",52.4625072,13.5146225,lieferando,
2230,Berlin Cigköfte Vegan,8.2,704.0,middle eastern,"Herrfurthstrasse 32, 10317.0, Berlin",Herrfurthstrasse 32,10317.0,Berlin,"52.4773189,13.4252372",52.4773189,13.4252372,lieferando,
2231,Annami Restaurant,8.8,1206.0,asian,"Wilhelminenhofstraße 17, 10317.0, Berlin",Wilhelminenhofstraße 17,10317.0,Berlin,"52.4625072,13.5146225",52.4625072,13.5146225,lieferando,
2232,Staatsburger,8.6,3024.0,american,"Edisonstrasse 59, 10318.0, Berlin",Edisonstrasse 59,10318.0,Berlin,"52.46333,13.51338",52.46333,13.51338,lieferando,
2233,Aao Ji Lieferservice,9.0,3458.0,indian,"Alt-Köpenick 1, 10318.0, Berlin",Alt-Köpenick 1,10318.0,Berlin,"52.44785,13.5756199",52.44785,13.5756199,lieferando,
2234,Anna Kim - Sushi Bar & Asia Küche,9.4,3544.0,asian,"An der Wuhlheide 150, 10318.0, Berlin",An der Wuhlheide 150,10318.0,Berlin,"52.4598773,13.5359143",52.4598773,13.5359143,lieferando,
2235,Don Camillo,8.6,2446.0,italian,"Wilhelminenhofstraße 40, 10318.0, Berlin",Wilhelminenhofstraße 40,10318.0,Berlin,"52.4611656,13.5204704",52.4611656,13.5204704,lieferando,
2236,Thronburger,9.2,454.0,american,"Wilhelminenhofstraße 65, 10318.0, Berlin",Wilhelminenhofstraße 65,10318.0,Berlin,"52.4581961,13.5273941",52.4581961,13.5273941,lieferando,
2237,burgerme,8.8,643.0,american,"Wilhelminenhofstraße 48, 10318.0, Berlin",Wilhelminenhofstraße 48,10318.0,Berlin,"52.4596404,13.5242723",52.4596404,13.5242723,lieferando,
2238,Yoko Sushi,8.6,943.0,asian,"Wilhelminenhofstraße 32, 10318.0, Berlin",Wilhelminenhofstraße 32,10318.0,Berlin,"52.4616758,13.5183",52.4616758,13.5183,lieferando,
2239,Tandoor House,9.0,1104.0,indian,"Spreestraße 27, 10318.0, Berlin",Spreestraße 27,10318.0,Berlin,"52.45644,13.51107",52.45644,13.51107,lieferando,
2240,Efes Imbiss,8.6,168.0,american,"Wilhelminenhofstraße 38, 10318.0, Berlin",Wilhelminenhofstraße 38,10318.0,Berlin,"52.4612771,13.5198454",52.4612771,13.5198454,lieferando,
2241,Punjabi Swaad,9.4,185.0,indian,"Herbststraße 18, 10318.0, Berlin",Herbststraße 18,10318.0,Berlin,"52.5713431,13.3769915",52.5713431,13.3769915,lieferando,
2242,Thang Long Berlin,7.8,846.0,asian,"Edisonstrasse 62, 10318.0, Berlin",Edisonstrasse 62,10318.0,Berlin,"52.4626394,13.5137887",52.4626394,13.5137887,lieferando,
2243,Restaurant Doon,9.4,1173.0,indian,"Weerthstraße 10, 10318.0, Berlin",Weerthstraße 10,10318.0,Berlin,"52.4346963,13.5442306",52.4346963,13.5442306,lieferando,
2244,Presto,7.4,3589.0,italian,"Grünauer Straße 12, 10318.0, Berlin",Grünauer Straße 12,10318.0,Berlin,"52.4432913,13.5690074",52.4432913,13.5690074,lieferando,
2245,Sportkantine,9.6,250.0,european,"Treskowallee 159, 10318.0, Berlin",Treskowallee 159,10318.0,Berlin,"52.4755,13.52199",52.4755,13.52199,lieferando,
2246,Eiscafe Giovanni,9.8,245.0,breakfast/dessert,"Wassermannstraße 97, 10318.0, Berlin",Wassermannstraße 97,10318.0,Berlin,"52.4376551,13.5550491",52.4376551,13.5550491,lieferando,
2247,Restaurant Hippokrates,9.4,587.0,mediterranean,"Mahlsdorfer Straße 106, 10318.0, Berlin",Mahlsdorfer Straße 106,10318.0,Berlin,"52.4596769,13.5798535",52.4596769,13.5798535,lieferando,
2248,Masala Indisches & Singapuri Restaurant,8.4,156.0,indian,"Slabystraße 25, 10318.0, Berlin",Slabystraße 25,10318.0,Berlin,"52.4598801,13.5295863",52.4598801,13.5295863,lieferando,
2249,Vuong Asia Bistro,9.0,592.0,asian,"Köpenicker Straße 26-28, 10319.0, Berlin",Köpenicker Straße 26-28,10319.0,Berlin,"52.50478,13.56131",52.50478,13.56131,lieferando,
2250,Yellow Pizza,7.8,83.0,italian,"Bizetstraße 129, 10365.0, Berlin",Bizetstraße 129,10365.0,Berlin,"52.5501683,13.4639376",52.5501683,13.4639376,lieferando,
2251,Fantasia Pizza Döner,9.8,240.0,italian,"Hauptstraße 9 a, 10365.0, Berlin",Hauptstraße 9 a,10365.0,Berlin,"52.5483383,13.5040894",52.5483383,13.5040894,lieferando,
2252,Vin Kitchen Delivery,9.4,259.0,middle eastern,"Lukasstraße 11, 10365.0, Berlin",Lukasstraße 11,10365.0,Berlin,"52.5535726,13.5228683",52.5535726,13.5228683,lieferando,
2253,Funa Sushi,9.4,465.0,asian,"Hönower Straße 31, 10365.0, Berlin",Hönower Straße 31,10365.0,Berlin,"52.5074744,13.6123496",52.5074744,13.6123496,lieferando,
2254,Burger Kraft 2,8.8,288.0,american,"Zingster Str. 14, 10365.0, Berlin",Zingster Str. 14,10365.0,Berlin,"52.5660246,13.5031432",52.5660246,13.5031432,lieferando,
2255,"Casablanca & Jalopeno (Italienisch, Mexikanisch, Griechische & Amerikanische Spezialitäten)",9.4,5321.0,italian,"Berliner Allee 198, 10365.0, Berlin",Berliner Allee 198,10365.0,Berlin,"52.5562068,13.4676672",52.5562068,13.4676672,lieferando,
2256,McDonald's®,5.6,2391.0,american,"Hansastraße 1, 10367.0, Berlin",Hansastraße 1,10367.0,Berlin,"52.5470614,13.468399",52.5470614,13.468399,lieferando,
2257,Bambus am See,8.6,487.0,asian,"Berliner Allee 126, 10369.0, Berlin",Berliner Allee 126,10369.0,Berlin,"52.55055,13.46177",52.55055,13.46177,lieferando,
2258,Sushi Yana,8.8,137.0,asian,"Liebermannstraße 105, 10369.0, Berlin",Liebermannstraße 105,10369.0,Berlin,"52.5607571,13.476445",52.5607571,13.476445,lieferando,
2259,dean & david,8.6,838.0,vegetarian or vegan,"Brandenburger Straße 63, 10369.0, Potsdam",Brandenburger Straße 63,10369.0,Potsdam,"52.4001963,13.0508557",52.4001963,13.0508557,lieferando,
2260,Ton''Ton Döner,8.8,285.0,american,"Wollankstraße 95 rechts, 10405.0, Berlin",Wollankstraße 95 rechts,10405.0,Berlin,"52.5634585,13.3918786",52.5634585,13.3918786,lieferando,
2261,Yoko Sushi,9.0,2648.0,asian,"Suermondtstr. 37a, 10405.0, Berlin",Suermondtstr. 37a,10405.0,Berlin,"52.54902,13.50078",52.54902,13.50078,lieferando,
2262,Pizza la Pizza,9.4,444.0,italian,"Berliner Straße 112, 10405.0, Berlin",Berliner Straße 112,10405.0,Berlin,"52.5649143,13.4131849",52.5649143,13.4131849,lieferando,
2263,Bella Venezia,7.4,1211.0,italian,"Florastr. 32, 10405.0, Berlin",Florastr. 32,10405.0,Berlin,"52.5652917,13.4049233",52.5652917,13.4049233,lieferando,
2264,Chimneys Café,0.0,0.0,middle eastern,"Erich-Weinert-Straße 139, 10405.0, Berlin",Erich-Weinert-Straße 139,10405.0,Berlin,"52.5440487,13.4399213",52.5440487,13.4399213,lieferando,
2265,Berlin Burger Lover,8.8,1226.0,american,"Gustav-Adolf-Straße 145-146, 10405.0, Berlin",Gustav-Adolf-Straße 145-146,10405.0,Berlin,"52.5548902,13.4372594",52.5548902,13.4372594,lieferando,
2266,Landhaus Pankow,9.4,125.0,european,"Mühlenstraße 30, 10405.0, Berlin",Mühlenstraße 30,10405.0,Berlin,"52.5629438,13.4090927",52.5629438,13.4090927,lieferando,
