circle_id,kmradius,Unnamed: 0,restaurant_name,avg_review_score,reviews,minimum_order_value,delivery_fee,pricyness,avg_delivery_time,type_of_cuisine,address,street,zip_code,city_name,coordinates,latitude,longitude,database,distance_to_circle_center
28,2,45,Call a Pizza,8.8,9735.0,8.5,0.0,1387.0,30.0,italian,"Mohrenstr. 67-69, 10115.0, Berlin",Mohrenstr. 67-69,10115.0,Berlin,"52.5117899,13.3844984",52.5117899,13.3844984,lieferando,1.4087039963149022
28,2,66,Mundo II Restaurant,7.6,120.0,25.0,1.0,0.0,55.0,american,"Zimmerstraße 19, 10115.0, Berlin",Zimmerstraße 19,10115.0,Berlin,"52.5075063,13.3895957",52.5075063,13.3895957,lieferando,0.8279560519118196
28,2,68,Pommes Freunde,5.8,29.0,15.0,5.0,1038.0,75.0,american,"Leipziger Platz 12, 10115.0, Berlin",Leipziger Platz 12,10115.0,Berlin,"52.5102817,13.3792042",52.5102817,13.3792042,lieferando,1.5789585758083466
28,2,70,Vadoli Pizza Berlin Mitte,9.0,3647.0,12.5,1.9,887.0,30.0,italian,"Oranienburger Strasse 13-14, 10115.0, Berlin",Oranienburger Strasse 13-14,10115.0,Berlin,"52.5238316,13.3985704",52.5238316,13.3985704,lieferando,2.364522548862738
28,2,71,Falafelo Berlin,8.4,219.0,25.0,0.0,0.0,40.0,middle eastern,"Mehringdamm 25, 10115.0, Berlin",Mehringdamm 25,10115.0,Berlin,"52.4939795,13.3888265",52.4939795,13.3888265,lieferando,1.170300639127997
28,2,85,iiu - Asian Fusion Food,8.0,5475.0,40.0,0.0,1183.0,35.0,asian,"Oranienstr. 10-11, 10115.0, Berlin",Oranienstr. 10-11,10115.0,Berlin,"52.50018,13.42427",52.50018,13.42427,lieferando,1.7543388736614494
28,2,89,La Gino,9.4,853.0,25.0,3.0,960.0,30.0,italian,"Rudi-Dutschke-Straße 20, 10115.0, Berlin",Rudi-Dutschke-Straße 20,10115.0,Berlin,"52.507,13.39219",52.507,13.39219,lieferando,0.6627801829925964
28,2,90,Bergmann Burger by BeefMan,9.0,441.0,40.0,1.0,0.0,30.0,american,"Bergmannstraße 112, 10115.0, Berlin",Bergmannstraße 112,10115.0,Berlin,"52.4902266,13.3873411",52.4902266,13.3873411,lieferando,1.577858122559872
28,2,95,Fresh's,8.8,1042.0,9.9,1.9,788.0,35.0,italian,"Oranienburger Straße 13/13-14, 10115.0, Berlin",Oranienburger Straße 13/13-14,10115.0,Berlin,"52.5238316,13.3985704",52.5238316,13.3985704,lieferando,2.364522548862738
28,2,103,Mix & Match,9.6,492.0,12.0,0.0,763.0,30.0,middle eastern,"Markgrafenstrasse 56, 10115.0, Berlin",Markgrafenstrasse 56,10115.0,Berlin,"52.5085125,13.3938621",52.5085125,13.3938621,lieferando,0.7382288285091395
28,2,106,Royals & Rice x Sons of Mana,8.0,209.0,30.0,2.5,954.0,55.0,asian,"Friedrichstraße 67, 10115.0, Berlin",Friedrichstraße 67,10115.0,Berlin,"52.5126154,13.3905721",52.5126154,13.3905721,lieferando,1.2464854264669571
28,2,128,Pizza Kartell,8.2,764.0,20.0,0.0,0.0,30.0,italian,"Fidicinstraße 43, 10115.0, Berlin",Fidicinstraße 43,10115.0,Berlin,"52.4875423,13.3877248",52.4875423,13.3877248,lieferando,1.833203571736409
28,2,136,Don Sushi 15,9.0,206.0,30.0,0.0,987.0,25.0,asian,"Brückenstr. 15, 10115.0, Berlin",Brückenstr. 15,10115.0,Berlin,"52.5115628,13.4165335",52.5115628,13.4165335,lieferando,1.5679740339518973
28,2,137,dean & david,8.0,545.0,15.0,1.5,1114.0,75.0,vegetarian or vegan,"Karl-Liebknecht-Str. 7, 10115.0, Berlin",Karl-Liebknecht-Str. 7,10115.0,Berlin,"52.5208768,13.4055181",52.5208768,13.4055181,lieferando,2.087091053824848
28,2,141,Verona Italian Restaurant,8.6,545.0,15.0,0.0,1217.0,30.0,italian,"Fischerinsel 5, 10115.0, Berlin",Fischerinsel 5,10115.0,Berlin,"52.51281,13.4082101",52.51281,13.4082101,lieferando,1.3072057669268449
28,2,147,Pizza El Fredo,8.0,276.0,8.5,1.5,0.0,35.0,italian,"Friedrichstraße 14, 10115.0, Berlin",Friedrichstraße 14,10115.0,Berlin,"52.50208,13.39149",52.50208,13.39149,lieferando,0.49534551852220127
28,2,149,Saha - Gaziantep Spezialitäten,8.2,367.0,15.0,1.5,719.0,20.0,vegetarian or vegan,"Adalbertstraße 86, 10115.0, Berlin",Adalbertstraße 86,10115.0,Berlin,"52.5020211,13.4195515",52.5020211,13.4195515,lieferando,1.4147704355197581
28,2,154,Viet Street,8.4,108.0,20.0,0.0,1101.0,15.0,asian,"Dircksenstr. 93, 10115.0, Berlin",Dircksenstr. 93,10115.0,Berlin,"52.5180296,13.4154194",52.5180296,13.4154194,lieferando,2.0584572604937246
28,2,162,Delhi 6,6.6,249.0,23.0,1.0,1304.0,55.0,indian,"Friedrichstraße 237, 10115.0, Berlin",Friedrichstraße 237,10115.0,Berlin,"52.50205,13.39094",52.50205,13.39094,lieferando,0.5328331513729706
28,2,191,Dunkin' Donuts,7.4,59.0,10.0,2.99,1540.0,40.0,breakfast/dessert,"Potsdamer Straße 2, 10115.0, Berlin",Potsdamer Straße 2,10115.0,Berlin,"52.5095362,13.3746744",52.5095362,13.3746744,lieferando,1.8078710124787751
28,2,208,mama trattoria,8.0,86.0,10.0,1.99,1053.0,45.0,italian,"Pariser Platz 6a, 10115.0, Berlin",Pariser Platz 6a,10115.0,Berlin,"52.5168953,13.3778308",52.5168953,13.3778308,lieferando,2.133413478457872
28,2,210,Pizza Hut,7.8,385.0,10.0,2.99,1655.0,50.0,italian,"Potsdamer Platz 1, 10115.0, Berlin",Potsdamer Platz 1,10115.0,Berlin,"52.508923,13.3748658",52.508923,13.3748658,lieferando,1.7678224956752124
28,2,211,Paulaner Wirtshaus,7.8,29.0,10.0,2.99,993.0,40.0,european,"Alte Potsdamer Straße 1, 10115.0, Berlin",Alte Potsdamer Straße 1,10115.0,Berlin,"52.508671,13.3753261",52.508671,13.3753261,lieferando,1.7280282030134955
28,2,213,Espresso House,8.0,23.0,10.0,2.99,959.0,40.0,cafes,"Potsdamer Platz 10, 10115.0, Berlin",Potsdamer Platz 10,10115.0,Berlin,"52.5082136,13.3769898",52.5082136,13.3769898,lieferando,1.6041586072265124
28,2,215,Burgermeister Potsdamer Platz,6.2,689.0,10.0,2.99,674.0,40.0,american,"Potsdamer Platz 1, 10115.0, Berlin",Potsdamer Platz 1,10115.0,Berlin,"52.508923,13.3748658",52.508923,13.3748658,lieferando,1.7678224956752124
28,2,216,Army Food,9.4,50.0,10.0,2.99,821.0,45.0,healthy,"Mauerstr. 1, 10115.0, Berlin",Mauerstr. 1,10115.0,Berlin,"52.5082857,13.3898265",52.5082857,13.3898265,lieferando,0.8768389064393981
28,2,217,Mövenpick Hotel,7.6,5.0,10.0,2.99,0.0,45.0,american,"Schöneberger Str. 3, 10115.0, Berlin",Schöneberger Str. 3,10115.0,Berlin,"52.5038107,13.3804042",52.5038107,13.3804042,lieferando,1.2524241969844514
28,2,219,Chupenga Burritos & Salads,8.0,246.0,10.0,2.99,971.0,40.0,mexican,"Mohrenstraße 42, 10115.0, Berlin",Mohrenstraße 42,10115.0,Berlin,"52.5125932,13.394473",52.5125932,13.394473,lieferando,1.150941454542481
28,2,229,SmokePops,6.6,7.0,20.0,2.0,0.0,70.0,breakfast/dessert,"Reichenberger Straße 176, 10115.0, Berlin",Reichenberger Straße 176,10115.0,Berlin,"52.4997045,13.4170335",52.4997045,13.4170335,lieferando,1.283054306001112
28,2,245,Öz Adana Grillhaus,7.8,286.0,31.5,0.0,1279.0,40.0,middle eastern,"Oranienstraße 2a, 10115.0, Berlin",Oranienstraße 2a,10115.0,Berlin,"52.4995879,13.4257618",52.4995879,13.4257618,lieferando,1.865176489402815
28,2,247,Izumi Restaurant Sushi Bar,8.0,1257.0,25.0,0.0,1182.0,25.0,asian,"Kronenstr. 66, 10115.0, Berlin",Kronenstr. 66,10115.0,Berlin,"52.5111789,13.3886504",52.5111789,13.3886504,lieferando,1.1764766657727275
28,2,259,Rohhäppchen,8.8,569.0,20.9,0.0,1307.0,60.0,asian,"Dircksenstraße 51, 10115.0, Berlin",Dircksenstraße 51,10115.0,Berlin,"52.5233116,13.4038078",52.5233116,13.4038078,lieferando,2.3321711936905434
28,2,272,Prinz Bistro,9.4,7.0,10.0,2.99,0.0,45.0,american,"Askanischer Platz 2, 10115.0, Berlin",Askanischer Platz 2,10115.0,Berlin,"52.50468,13.38084",52.50468,13.38084,lieferando,1.2375456202929147
28,2,343,Lieferservice Anand,8.4,1735.0,10.0,0.0,1132.0,35.0,indian,"Albrechtstr. 12, 10115.0, Berlin",Albrechtstr. 12,10115.0,Berlin,"52.5211654,13.384961",52.5211654,13.384961,lieferando,2.269510845318045
28,2,359,Jinbu Sushi,8.6,139.0,15.0,0.0,0.0,40.0,asian,"Bertolt-Brecht-Platz 2, 10115.0, Berlin",Bertolt-Brecht-Platz 2,10115.0,Berlin,"52.5225593,13.386168",52.5225593,13.386168,lieferando,2.381094302780218
28,2,363,Cowei Berlin,9.2,284.0,15.0,0.0,1087.0,70.0,asian,"James-Simon-Park 152, 10115.0, Berlin",James-Simon-Park 152,10115.0,Berlin,"52.5222328,13.3993145",52.5222328,13.3993145,lieferando,2.186935628185373
28,2,369,Good'n Vegan im Mövenpick Hotel Berlin,8.6,60.0,10.0,2.99,0.0,45.0,american,"Schöneberger Straße 3, 10115.0, Berlin",Schöneberger Straße 3,10115.0,Berlin,"52.5038107,13.3804042",52.5038107,13.3804042,lieferando,1.2524241969844514
28,2,372,Little Green Rabbit,9.4,11.0,10.0,2.99,909.0,45.0,vegetarian or vegan,"Friedrichstraße 200, 10115.0, Berlin",Friedrichstraße 200,10115.0,Berlin,"52.5089707,13.3895674",52.5089707,13.3895674,lieferando,0.9449839728368198
28,2,373,Die Eins,5.4,5.0,10.0,1.99,1156.0,30.0,italian,"Wilhelmstr. 67A, 10115.0, Berlin",Wilhelmstr. 67A,10115.0,Berlin,"52.5189405,13.3813472",52.5189405,13.3813472,lieferando,2.169633093843441
28,2,379,Com Nam,8.8,128.0,10.0,1.99,791.0,45.0,vegetarian or vegan,"Große Präsidentenstraße 5, 10115.0, Berlin",Große Präsidentenstraße 5,10115.0,Berlin,"52.5228824,13.4005759",52.5228824,13.4005759,lieferando,2.2623151372806043
28,2,381,Wonder Waffel,5.8,7.0,15.0,3.0,0.0,60.0,breakfast/dessert,"Leipziger Platz 12, 10115.0, Berlin",Leipziger Platz 12,10115.0,Berlin,"52.5105721,13.3814364",52.5105721,13.3814364,lieferando,1.4732371498401018
28,2,383,Pizza Kiste,9.0,135.0,65.0,1.0,0.0,25.0,italian,"Mehringdamm 44, 10115.0, Berlin",Mehringdamm 44,10115.0,Berlin,"52.4923913,13.3869581",52.4923913,13.3869581,lieferando,1.3878638516785535
28,2,387,Quchnia,8.0,16.0,10.0,2.99,0.0,40.0,breakfast/dessert,"Markgrafenstraße 35, 10115.0, Berlin",Markgrafenstraße 35,10115.0,Berlin,"52.512796,13.3937831",52.512796,13.3937831,lieferando,1.1852316228222912
28,2,392,Berlin Cigköfte Vegan,9.4,212.0,35.0,1.0,817.0,40.0,middle eastern,"Kottbusser Damm 70, 10115.0, Berlin",Kottbusser Damm 70,10115.0,Berlin,"52.4895647,13.4250225",52.4895647,13.4250225,lieferando,2.298976662681837
28,2,405,Morgenland,6.2,51.0,16.0,1.5,964.0,20.0,american,"Skalitzer Straße 35, 10115.0, Berlin",Skalitzer Straße 35,10115.0,Berlin,"52.498796,13.4256527",52.498796,13.4256527,lieferando,1.875714965074819
28,2,409,Yogi - Restaurant,7.4,1218.0,10.0,0.0,1388.0,35.0,indian,"Müllenhoffstr. 1, 10115.0, Berlin",Müllenhoffstr. 1,10115.0,Berlin,"52.4909261,13.4161406",52.4909261,13.4161406,lieferando,1.7548407137697506
28,2,411,FateFoodBag,7.8,568.0,15.0,0.0,863.0,60.0,american,"Prinzenstraße 84, 10115.0, Berlin",Prinzenstraße 84,10115.0,Berlin,"52.5033064,13.4091123",52.5033064,13.4091123,lieferando,0.7090724612859788
28,2,420,Tacco Point,5.8,51.0,20.0,1.0,0.0,60.0,mexican,"Zimmerstraße 19, 10115.0, Berlin",Zimmerstraße 19,10115.0,Berlin,"52.5075063,13.3895957",52.5075063,13.3895957,lieferando,0.8279560519118196
28,2,424,Dumpling House & Bubble Tee,7.0,10.0,10.0,1.99,853.0,55.0,vegetarian or vegan,"Spandauer Straße 3, 10115.0, Berlin",Spandauer Straße 3,10115.0,Berlin,"52.5199462,13.4036394",52.5199462,13.4036394,lieferando,1.9605877017980506
28,2,434,Vegan Living Quy Nguyen,8.6,15.0,10.0,1.99,0.0,40.0,vegetarian or vegan,"Oranienburger Straße 7, 10115.0, Berlin",Oranienburger Straße 7,10115.0,Berlin,"52.5237438,13.4004558",52.5237438,13.4004558,lieferando,2.35761187883302
28,2,435,Subway,5.8,46.0,10.0,1.99,0.0,50.0,healthy,"Spandauer Straße 3, 10115.0, Berlin",Spandauer Straße 3,10115.0,Berlin,"52.5200252,13.4037884",52.5200252,13.4037884,lieferando,1.9709862768218445
28,2,464,O'Tacos,7.8,5.0,10.0,1.99,0.0,40.0,middle eastern,"Spandauer Straße 4, 10115.0, Berlin",Spandauer Straße 4,10115.0,Berlin,"52.5206084,13.404795",52.5206084,13.404795,lieferando,2.0475486013294444
28,2,481,Starbucks,9.0,35.0,10.0,1.5,599.0,50.0,cafes,"Neue Promenade 3, 10115.0, Berlin",Neue Promenade 3,10115.0,Berlin,"52.52329,13.40217",52.52329,13.40217,lieferando,2.315979042989577
28,2,491,Dunkin' Donuts,8.8,23.0,10.0,1.99,1540.0,45.0,breakfast/dessert,"Unter den Linden 78, 10115.0, Berlin",Unter den Linden 78,10115.0,Berlin,"52.5169593,13.3803289",52.5169593,13.3803289,lieferando,2.030132526666447
28,2,492,Swing Kitchen,8.6,4.0,10.0,1.99,0.0,35.0,american,"Georgenstraße 201, 10115.0, Berlin",Georgenstraße 201,10115.0,Berlin,"52.5200048,13.3894576",52.5200048,13.3894576,lieferando,2.0384739001258807
28,2,503,Restaurant Machiavelli,7.4,233.0,10.0,1.99,1304.0,45.0,italian,"Albrechtstraße 13, 10115.0, Berlin",Albrechtstraße 13,10115.0,Berlin,"52.5212258,13.3854785",52.5212258,13.3854785,lieferando,2.2614220743771627
28,2,536,Dunkin' Donuts,8.0,30.0,10.0,1.99,1540.0,45.0,breakfast/dessert,"Friedrichstraße -, 10115.0, Berlin",Friedrichstraße -,10115.0,Berlin,"52.5173586,13.3887787",52.5173586,13.3887787,lieferando,1.7778064040295416
28,2,563,Espresso House,8.6,25.0,10.0,1.99,913.0,50.0,cafes,"Karl-Liebknecht-Straße 5, 10115.0, Berlin",Karl-Liebknecht-Straße 5,10115.0,Berlin,"52.5200548,13.4037379",52.5200548,13.4037379,lieferando,1.973637302766473
28,2,572,Ming Dynastie,8.6,483.0,10.0,2.99,2694.0,45.0,asian,"Brückenstraße 6, 10115.0, Berlin",Brückenstraße 6,10115.0,Berlin,"52.5134234,13.4181172",52.5134234,13.4181172,lieferando,1.7850886743199472
28,2,590,Nem & More,8.8,88.0,10.0,2.99,1092.0,50.0,asian,"Brückenstraße 3, 10115.0, Berlin",Brückenstraße 3,10115.0,Berlin,"52.5120952,13.4171985",52.5120952,13.4171985,lieferando,1.6406067101502189
28,2,601,Marea,7.6,20.0,10.0,2.99,1172.0,60.0,italian,"Leipziger Platz 10, 10115.0, Berlin",Leipziger Platz 10,10115.0,Berlin,"52.5091847,13.3798834",52.5091847,13.3798834,lieferando,1.4760375295304264
28,2,615,Mammam Mitte,8.2,80.0,10.0,2.99,700.0,45.0,middle eastern,"Inselstraße 8, 10115.0, Berlin",Inselstraße 8,10115.0,Berlin,"52.5126262,13.4117522",52.5126262,13.4117522,lieferando,1.42473091650776
28,2,621,Italofritzen,6.8,101.0,10.0,1.99,1111.0,45.0,italian,"Friedrichstr. 105, 10115.0, Berlin",Friedrichstr. 105,10115.0,Berlin,"52.5227282,13.3881445",52.5227282,13.3881445,lieferando,2.3542521173323836
28,2,622,Rotes Kamel,8.8,63.0,10.0,2.99,1561.0,40.0,middle eastern,"Hannah-Arendt-Straße 4, 10115.0, Berlin",Hannah-Arendt-Straße 4,10115.0,Berlin,"52.5140041,13.3811706",52.5140041,13.3811706,lieferando,1.7429663857797617
28,2,628,Ristorante DaVinci,7.2,88.0,10.0,1.99,1207.0,45.0,italian,"Georgenstraße 192, 10115.0, Berlin",Georgenstraße 192,10115.0,Berlin,"52.5201661,13.391311",52.5201661,13.391311,lieferando,2.020534801584955
28,2,630,Dunkin' Donuts,8.2,80.0,10.0,2.99,1540.0,45.0,breakfast/dessert,"Alexanderplatz 16, 10115.0, Berlin",Alexanderplatz 16,10115.0,Berlin,"52.5212352,13.4146338",52.5212352,13.4146338,lieferando,2.3393808070270876
28,2,643,Carambar,7.4,5.0,10.0,2.99,854.0,50.0,american,"Rathausstraße 1, 10115.0, Berlin",Rathausstraße 1,10115.0,Berlin,"52.5202511,13.4121323",52.5202511,13.4121323,lieferando,2.166195901735492
28,2,647,Reisfreude,9.8,138.0,10.0,2.99,775.0,45.0,vegetarian or vegan,"Brückenstraße 1c, 10115.0, Berlin",Brückenstraße 1c,10115.0,Berlin,"52.5119113,13.4171379",52.5119113,13.4171379,lieferando,1.6243138171203544
28,2,651,Kiraku,9.0,23.0,10.0,1.99,0.0,50.0,asian,"Litfaßplatz 1, 10115.0, Berlin",Litfaßplatz 1,10115.0,Berlin,"52.5219449,13.4036132",52.5219449,13.4036132,lieferando,2.1798251447937194
28,2,654,Amrit Potsdamer Platz,7.6,140.0,10.0,2.99,0.0,45.0,vegetarian or vegan,"Ebertstraße 14, 10115.0, Berlin",Ebertstraße 14,10115.0,Berlin,"52.5105,13.37717",52.5105,13.37717,lieferando,1.7090302492525904
28,2,657,Dunkin' Donuts,7.0,72.0,10.0,2.99,1540.0,50.0,breakfast/dessert,"Rathausstraße 5, 10115.0, Berlin",Rathausstraße 5,10115.0,Berlin,"52.5188741,13.4109173",52.5188741,13.4109173,lieferando,1.9925270149690903
28,2,659,DINER 67,8.8,16.0,10.0,2.99,774.0,50.0,italian,"Markgrafenstraße 67, 10115.0, Berlin",Markgrafenstraße 67,10115.0,Berlin,"52.50582,13.39388",52.50582,13.39388,lieferando,0.4884320396048646
28,2,664,Noodle Plus,7.6,23.0,10.0,2.99,0.0,40.0,asian,"Hannah-Arendt-Straße 1, 10115.0, Berlin",Hannah-Arendt-Straße 1,10115.0,Berlin,"52.5136773,13.3814525",52.5136773,13.3814525,lieferando,1.703389598949029
28,2,677,Little Green Rabbit,9.4,27.0,10.0,1.99,917.0,45.0,vegetarian or vegan,"Unter den Linden 21, 10115.0, Berlin",Unter den Linden 21,10115.0,Berlin,"52.5166207,13.3897757",52.5166207,13.3897757,lieferando,1.6764156861127892
28,2,678,HaiCoffee & Asian Food and Sushi,8.8,72.0,10.0,2.99,0.0,45.0,asian,"Wallstraße 1-2, 10115.0, Berlin",Wallstraße 1-2,10115.0,Berlin,"52.5110852,13.4030565",52.5110852,13.4030565,lieferando,0.9905131306116143
28,2,680,Rausch Schokoladenhaus (Café),9.6,22.0,10.0,2.99,0.0,45.0,breakfast/dessert,"Mohrenstr. 20, 10115.0, Berlin",Mohrenstr. 20,10115.0,Berlin,"52.51198,13.3908001",52.51198,13.3908001,lieferando,1.1764068879902467
