circle_id,spacing,Unnamed: 0,restaurant_name,avg_review_score,minimum_order_value,delivery_fee,pricyness,avg_delivery_time_clean,type_of_cuisine_categorized,street,zip_code,city_name,latitude,longitude,database
374,30,230,Yumcha Heroes,9.0,10.0,,€€,50.0,asian,Weinbergsweg 8,10119,Berlin,52.53116037652719,13.402767995750356,wolt
374,30,235,Cafe Fleury,9.2,10.0,,€€,50.0,european,Weinbergsweg 20,10119,Berlin,52.53117446073856,13.402212173018816,wolt
374,30,237,WILD & RAW,8.6,10.0,,€€,35.0,healthy,Weinbergsweg 5,10119,Berlin,52.5307281,13.402446,wolt
375,30,145,MEATBALLERY,,10.0,,€€,50.0,european,Elisabeth-Schwarzhaupt-Platz 5,10115,Berlin,52.5326499,13.3876973,wolt
403,30,207, Hofbräu Wirtshaus Berlin,8.4,10.0,,€€€,35.0,european,Karl-Liebknecht-Str. 30,10178,Berlin,52.5246416,13.4138208,wolt
404,30,12,Chen Che,8.0,10.0,,€,35.0,asian,Rosenthaler Str. 62,10119,Berlin,52.527961,13.4030479,wolt
404,30,22,Lovebirds - Contemporary Pizza,8.4,10.0,,€,35.0,italian,Rosenthaler Straße 3,10119,Berlin,52.5287412,13.4018009,wolt
404,30,27,Fam. Dang,8.0,10.0,,€€,55.0,asian,Torstraße 125,10119,Berlin,52.52974381102301,13.400502548444754,wolt
404,30,31,District Mot,8.2,10.0,,€,35.0,asian,Rosenthaler Str. 62,10119,Berlin,52.527961,13.4030479,wolt
404,30,33,GOOD BANK - Joachimstrasse,8.4,10.0,,€€,,poke,Joachimstrasse 17A,10119,Berlin,52.527821,13.4004662,wolt
404,30,49,Tiny's Pizza,8.2,10.0,1.9,€€,,italian,Rosenthaler Straße 36,10178,Berlin,52.52467990421904,13.40214651380219,wolt
404,30,55,Transit Mitte,8.8,10.0,1.9,€,,asian,Rosenthalerstraße 68,10119,Berlin,52.52864513176107,13.4022783,wolt
404,30,69,Kebap with attitude,8.2,10.0,,€€,55.0,middle eastern,Gipsstraße 2,10119,Berlin,52.52724314420447,13.39913771682263,wolt
404,30,71,FECHTNER Berlin,8.8,10.0,1.9,€€,,european,Torstraße 114,10119,Berlin,52.529583,13.4025829,wolt
404,30,72,Atame,9.2,,,€€,,mediterranean,Dircksenstraße 40,10178,Berlin,52.52355832952749,13.40683685030174,wolt
404,30,74,Burger Vision Torstraße,8.4,10.0,,€€,50.0,american,Torstraße 128,10119,Berlin,52.5293856,13.4004516,wolt
404,30,81,Wrapublic Mitte,8.8,10.0,,€€,35.0,steak,Torstraße 118,10119,Berlin,52.5295128,13.4021367,wolt
404,30,87,Tuans Huette,9.0,10.0,,€€,55.0,asian,Dircksenstraße 40,10178,Berlin,52.523608,13.4069478,wolt
404,30,92,Curry Mitte,9.0,10.0,,€,35.0,fastfood,Torstraße 122 ,10119,Berlin,52.52947949164066,13.401082658763467,wolt
404,30,93,Quà Phê,9.4,10.0,,€,35.0,asian,Schendelgasse 9,10119,Berlin,52.52679045899932,13.408479274123788,wolt
404,30,100,Tiger Ramen,7.4,10.0,,€€,,asian,This is a virtual venue,10119,Berlin,52.5307021,13.4023004,wolt
404,30,113,Capvin,8.2,10.0,,€€,35.0,italian,Weinbergsweg 24,10119,Berlin,52.53074110000001,13.401757,wolt
404,30,116,Food Brother Mitte,8.0,10.0,,€€,35.0,middle eastern,Rosenthaler Straße 67,10119,Berlin,52.52856269999999,13.402465,wolt
404,30,117,DALUMA,8.6,10.0,,€€,35.0,poke,Weinbergsweg 3,10119,Berlin,52.53050805139134,13.40215026441957,wolt
404,30,121,Sucre Et Sel,8.2,10.0,,€€€,50.0,european,Torstrasse 132,10119,Berlin,52.5294179,13.4000347,wolt
404,30,126,Golden Fleece,8.8,10.0,,€€€,35.0,european,Torstraße 69,10119,Berlin,52.52939139999999,13.4076279,wolt
404,30,130,Cocolo Ramen Mitte,9.2,10.0,1.9,€€,,asian,Gipsstraße 3,10119,Berlin,52.5271845,13.3993081,wolt
404,30,136,bacg,8.6,10.0,1.9,€,,middle eastern,Neue Schönhauser Str.,10178,Berlin,52.52485032890104,13.405544419780236,wolt
404,30,142,Jigi Poke Mitte,8.8,10.0,,€€,35.0,poke,Rosenthaler 69,10119,Berlin,52.52875640803166,13.402202582625035,wolt
404,30,143,Bao Burger by District Mot,7.6,10.0,,€€,50.0,asian,This is a virtual venue,10119,Berlin,52.527961,13.4030479,wolt
404,30,144,Quy Nguyen Vegan Living ,8.8,10.0,,€€,50.0,asian,Oranienburger Str. 7,10178,Berlin,52.52374380000001,13.4004558,wolt
404,30,146,Katchi Ice Cream (Hackescher Markt),,10.0,1.9,€€,,breakfast/dessert,Oranienburger Strasse 89,10178,Berlin,52.52355439999999,13.4005345,wolt
404,30,152,Vegan Bashi,8.2,10.0,,€€€,,asian,This is a virtual venue,10119,Berlin,52.5307021,13.4023004,wolt
404,30,155,Nihombashi,7.8,10.0,,€€,,asian,Weinbergsweg 4,10119,Berlin,52.5307021,13.4023004,wolt
404,30,161,Jabe Dine & Bar,8.8,10.0,,€€,55.0,asian,Alte Schönhauser Str. 7,10119,Berlin,52.5274014094146,13.408137673016736,wolt
404,30,171,Manngo,7.4,10.0,,€,35.0,asian,Mulackstraße 29,10119,Berlin,52.5273003,13.4056547,wolt
404,30,174,Marina Blu,7.8,10.0,,€€€,50.0,italian,Weinbergsweg 8A,10119,Berlin,52.53126551033871,13.40291421123817,wolt
404,30,178,pao pao Modern Tea,9.2,10.0,,€€,35.0,breakfast/dessert,Rosenthaler Str. 66,10119,Berlin,52.5284291,13.40252,wolt
404,30,180,La Premiata ,8.2,10.0,,€€€,35.0,italian, Weinbergsweg 4,10119,Berlin,52.5307021,13.4023004,wolt
404,30,181,cafe camaleon,8.4,10.0,,€€€,35.0,cafes,Rosenthalerstraße 53,10178,Berlin,52.5258247,13.4038859,wolt
404,30,185,Al Contadino Mozzarella Bar & Bottega,9.2,10.0,1.9,€€€,,european,Auguststraße 34,10119,Berlin,52.52764950259383,13.400837996222302,wolt
404,30,188,Monsieur Vuong,8.8,10.0,,€€,50.0,asian,Alte Schönhauser Str. 46,10119,Berlin,52.5266587656873,13.40794609384705,wolt
404,30,189,Huong Que - Mitte,9.0,10.0,,€€,35.0,asian,Weinbergsweg 27,10119,Berlin,52.53032327108959,13.401492579761,wolt
404,30,199,St. Oberholz,8.4,10.0,1.9,€€,,cafes,Rosenthaler Str. 72a,10119,Berlin,52.52947318491223,13.401836958757409,wolt
404,30,200,Standard Serious Pizza - Mitte,7.4,10.0,,€€,35.0,italian,Torstraße 102,10119,Berlin,52.5294757,13.4039167,wolt
404,30,209,YamYam,8.6,10.0,1.9,€€,,asian,Alte Schönhauser Str. 6,10119,Berlin,52.5276072,13.4081676,wolt
404,30,210,Chef's,8.8,10.0,1.9,€€,,italian,Weinbergsweg 5,10119,Berlin,52.5307281,13.402446,wolt
404,30,211,KAFFEEMITTE,9.0,10.0,1.9,€€,,breakfast/dessert,Weinmeisterstraße 9a,10178,Berlin,52.52521369999999,13.4061021,wolt
404,30,213,Chicken Buzz,8.8,10.0,,€,35.0,snacks,Rosenthaler Str. 71,10119,Berlin,52.5290313,13.4020603,wolt
404,30,230,Yumcha Heroes,9.0,10.0,,€€,50.0,asian,Weinbergsweg 8,10119,Berlin,52.53116037652719,13.402767995750356,wolt
404,30,231,Aplo Greek Kitchen & Foods,7.8,10.0,,€,35.0,mediterranean,Torstraße 118,10119,Berlin,52.5295128,13.4021367,wolt
404,30,232,Rosenburger,8.8,10.0,,€,35.0,american,Brunnenstraße 196,10119,Berlin,52.5300812,13.4006739,wolt
404,30,235,Cafe Fleury,9.2,10.0,,€€,50.0,european,Weinbergsweg 20,10119,Berlin,52.53117446073856,13.402212173018816,wolt
404,30,237,WILD & RAW,8.6,10.0,,€€,35.0,healthy,Weinbergsweg 5,10119,Berlin,52.5307281,13.402446,wolt
404,30,238,Kuchi Mitte,8.8,10.0,,€€,35.0,asian,Gipsstraße 3,10119,Berlin,52.5271845,13.3993081,wolt
404,30,242,Global Tea,9.0,10.0,,€,50.0,breakfast/dessert,Max-Beer-Straße 13,10119,Berlin,52.52554070000001,13.4080503,wolt
405,30,3,Hito Falafel,9.0,10.0,,€€,35.0,middle eastern,Chauseestraße 4,10115,Berlin,52.527779975720726,13.38692562524518,wolt
405,30,17,Chelany Mitte,8.6,10.0,,€€,35.0,fastfood,Torstraße 221,10115,Berlin,52.5276532,13.38861,wolt
405,30,20,Amrit Mitte,8.4,10.0,,€€€,35.0,middle eastern,Oranienburger Straße 45,10117,Berlin,52.525917599997776,13.389576901189136,wolt
405,30,29,Torbar,,10.0,1.9,€€€€,,middle eastern,Torstraße 183,10115,Berlin,52.52860156318629,13.3934536106567,wolt
405,30,34,Steel Vintage Bikes Café Auguststr.,9.0,10.0,1.9,€,,breakfast/dessert,Auguststraße 91,10117,Berlin,52.52602558141521,13.390530028241969,wolt
405,30,41,Soul Sushi Berlin-Mitte,8.8,10.0,,€,55.0,asian,Oranienburger Str. 52,10117,Berlin,52.5259259,13.38825,wolt
405,30,46,Happy Buddha,7.4,10.0,,€€,50.0,middle eastern,Schlegel Straße 22,10115,Berlin,52.53034265713895,13.38685159671559,wolt
405,30,48,Vino e Basilico,9.0,,,€€€,,european,Tucholskystraße 18/20,10117,Berlin,52.5252037,13.3932662,wolt
405,30,50,At Home by ZENKICHI,9.6,,,€€€€,,asian,Johannisstrasse 20,10117,Berlin,52.52471,13.38885,wolt
405,30,56,smartdeli - sushi & more,8.8,10.0,,€€,35.0,asian,Novalisstr. 2,10115,Berlin,52.52817,13.3891001,wolt
405,30,61,Toca Rouge,8.6,10.0,,€€,35.0,asian,Torstraße 195,10115,Berlin,52.5282882,13.3919802,wolt
405,30,62,Italofritzen,7.4,10.0,,€€,35.0,european,Friedrichstraße 105,10117,Berlin,52.5227282,13.3881445,wolt
405,30,64,Espresso House Friedrichstraße,7.6,10.0,1.9,€,,fastfood,Friedrichstraße 125,10117,Berlin,52.5258858,13.3868659,wolt
405,30,77,The Indique,7.8,10.0,,€€€,35.0,middle eastern,Ziegelstraße 29,10117,Berlin,52.52367950000001,13.3906793,wolt
405,30,94,NamPan,8.8,10.0,,€€,35.0,asian,Oranienburger Straße 66,10117,Berlin,52.52507150722472,13.391728193152892,wolt
405,30,97,Mogg,9.0,10.0,,€€,35.0,,Auguststr. 11- 13,10117,Berlin,52.5264862,13.3944418,wolt
405,30,102,Akito Sushi Bar,8.8,10.0,,€€,35.0,asian,Reinhardtstraße 6,1011, Berlin,52.5239124,13.3867527,wolt
405,30,103,Restaurant acht&dreissig,8.0,10.0,,€€€,35.0,european,Oranienburger Str. 38,10117,Berlin,52.5254649,13.391443,wolt
405,30,111,Pizza Peppino,,10.0,,€,35.0,european,Tucholskystraße 13,10117,Berlin,52.52339332586772,13.391764043640274,wolt
405,30,128,Ristorante Pizzeria Roma,8.4,10.0,,€€,50.0,italian,Friedrichstraße 129,10117,Berlin,52.52504113280851,13.387145586434125,wolt
405,30,135,Maison Dang,8.2,10.0,1.9,€,,asian,Tucholskystraße 34,10117,Berlin,52.52631535360692,13.393759968406496,wolt
405,30,147,PHO Noodlebar Mitte,8.2,10.0,,€€,50.0,asian,Linienstraße 134,10115,Berlin,52.52645771339539,13.387788991402266,wolt
405,30,148,momos - organic veggie dumplings,8.6,10.0,,€€,35.0,vegetarian or vegan,Chausseestr.2 ,10115,Berlin,52.52756239232951,13.3870843374352,wolt
405,30,163,Pockets,8.6,10.0,,€€,35.0,mediterranean,Torstraße 189,10115,Berlin,52.52842494597571,13.392690086507711,wolt
405,30,164,Mizu Ramen,8.8,10.0,,€€,50.0,asian,Friedrichstraße 115,10117,Berlin,52.5268053,13.3874491,wolt
405,30,198,Pantry,10.0,10.0,1.9,€€€€,,middle eastern,Friedrichstraße 120,10117,Berlin,52.5265902,13.3868778,wolt
405,30,203,Bombay,8.6,10.0,,€€,35.0,middle eastern,Friedrichstraße 106c,10117, Berlin,52.5232743,13.3884602,wolt
405,30,216,Minty's Fresh Food Bar,,10.0,1.9,€,,breakfast/dessert,Torstraße 178,10115,Berlin,52.52847496427177,13.394461747404078,wolt
405,30,218,90°C Bubble Tea & Cafe,9.2,10.0,,€€,35.0,breakfast/dessert,Novalisstraße 1,10115,Berlin,52.52780391678912,13.389289793255063,wolt
405,30,224,Coréen Restaurant,9.0,10.0,,€,35.0,asian,Torstraße 179,10115,Berlin,52.52879,13.39407,wolt
405,30,240,Hoongy,8.6,10.0,,€€,35.0,asian,Chausseestraße 5,10115,Berlin,52.5280788,13.3872605,wolt
406,30,129,Wildes Fraeulein,9.2,10.0,,€€,35.0,european,Hilda-Geiringer-Weg 6,10557,Berlin,52.52675619999999,13.3723415,wolt
433,30,59,Five Guys Mitte,7.8,10.0,,€€,55.0,american,Alexanderpl. 2,10178,Berlin,52.5205493482613,13.41422543051924,wolt
433,30,108,Viet Street - Sushi Bar,8.8,10.0,,€€,35.0,asian,Dirckenstr. 93,10178,Berlin,52.5180296,13.4154194,wolt
433,30,139,Indian Village,8.2,10.0,,€€,35.0,fastfood,Dircksenstraße 94,10178,Berlin,52.5181633,13.4153644,wolt
433,30,187,Vedang - plant burger (Alexa),8.6,,,€€€,35.0,american,"Grunerstraße 20 Alexa Foodcourt, 2. OG",10179,Berlin,52.51971747719034,13.415936597520494,wolt
433,30,219,Pinocchio Berlin,8.0,10.0,,€€,35.0,european,Alexanderplatz 2,10178,Berlin,52.52082559999999,13.4144639,wolt
434,30,2,Ferrarino Pizza,8.6,10.0,,€€,35.0,italian,Garnisonkirchpl. 2,10178,Berlin,52.52182999999999,13.40174,wolt
434,30,105,O'Tacos Berlin Spandauer Str.,7.4,10.0,,€€,50.0,european,This is a virtual venue,10178,Berlin,52.5206084,13.404795,wolt
434,30,110,Alt-Berliner Gasthaus Julchen Hoppe,9.0,10.0,1.9,€€,,european,Rathausstraße 25,10178,Berlin,52.51733607261106,13.404971896959797,wolt
434,30,119,SIIO,,10.0,1.9,€€,,asian,Spandauer Str. 3,10178,Berlin,52.5200252,13.4037884,wolt
434,30,127,Espresso House DomAquarée,8.8,10.0,1.9,€,,fastfood,Karl-Liebknecht-Str. 5,10178,Berlin,52.5199169,13.4040187,wolt
434,30,162,Go!Fish - Spandauer Strasse,7.0,10.0,,€,50.0,seafood,This is a virtual venue,10178,Berlin,52.5206084,13.404795,wolt
434,30,215,NORDSEE - Berlin Spandauer Straße,8.2,10.0,,€,35.0,seafood,Spandauer Str. 4,10178,Berlin,52.52070579999999,13.4046972,wolt
434,30,236,Eden - Vietnamese Restaurant,8.6,10.0,1.9,€€,,asian,Rosenstraße 19,10178,Berlin,52.5216976,13.4049481,wolt
435,30,23,Sushi Miyabi Mitte,8.0,10.0,,€€,35.0,asian,Georgenstraße 195,10117,Berlin,52.52005035643261,13.39064903068943,wolt
435,30,25,Ristorante Bella Vita,7.6,10.0,,€€,35.0,italian,Mittelstraße 62,10117,Berlin,52.5179452,13.389358,wolt
435,30,57,Chupenga - Burritos & Salads Georgenstr.,8.4,10.0,,€,35.0,poke,Georgenstraße 200,10117,Berlin,52.51995687003612,13.389513147222218,wolt
435,30,62,Italofritzen,7.4,10.0,,€€,35.0,european,Friedrichstraße 105,10117,Berlin,52.5227282,13.3881445,wolt
435,30,83,Da Vinci Ristorante,7.6,10.0,,€€,35.0,italian,Georgenstraße 192,10117,Berlin,52.5201646,13.3913112,wolt
435,30,85,Dunkin’ Donuts Friedrichsstraße,,10.0,,€€,55.0,breakfast/dessert,Bhf. Friedrichstr Bahnhof Friedrichstraße,1011,  Berlin,52.52052444659835,13.386710500133292,wolt
435,30,99,Subway Behrenstrasse,7.6,10.0,,€€,35.0,fastfood,Behrenstrasse 47,10117,Berlin,52.51580522932664,13.38987548836371,wolt
435,30,111,Pizza Peppino,,10.0,,€,35.0,european,Tucholskystraße 13,10117,Berlin,52.52339332586772,13.391764043640274,wolt
435,30,168,Haferkater Mitte,8.8,10.0,1.9,€€,,breakfast/dessert,Friedrichstraße 141 / S-Bahnhof,10117,Berlin,52.5202894,13.3869776,wolt
435,30,193,Little Green Rabbit Unter den Linden,8.2,10.0,1.9,€€,,healthy,Unter den Linden 21,10117,Berlin,52.5166207,13.3897757,wolt
435,30,203,Bombay,8.6,10.0,,€€,35.0,middle eastern,Friedrichstraße 106c,10117, Berlin,52.5232743,13.3884602,wolt
435,30,229,Einstein Unter den Linden,8.8,10.0,1.9,€€€€,,european,Unter den Linden 42,10117,Berlin,52.5174343,13.3859139,wolt
436,30,4,Miu Lunch,,10.0,1.9,€,,asian,Reinhardtstraße 47 A,10117,Berlin,52.5221767,13.3781882,wolt
436,30,14,Burgerwood,7.6,10.0,1.9,€,,american,Reinhardtstraße 47,10117, Berlin,52.52213430971234,13.378588283074198,wolt
436,30,79,Hopfingerbräu am Brandenburger Tor,,10.0,1.9,€€,,european,Ebertstraße 24,10117,Berlin,52.5172234,13.377556,wolt
436,30,212,mama trattoria,8.0,10.0,,€€,50.0,european,Pariser Platz 6a,10117,Berlin,52.516929596762495,13.377739214551184,wolt
437,30,175,Weltwirtschaft am HKW,,10.0,1.9,€€,,european,John Foster Dulles Allee 10,10557,Berlin,52.51928550268709,13.364887312045054,wolt
463,30,0,Besh,8.8,10.0,,€,35.0,vegetarian or vegan,Brückenstraße 15,10179,Berlin,52.511594911272894,13.416638899619755,wolt
463,30,30,SMASH! Mitte,8.6,10.0,,€,35.0,american,This is a virtual venue,10179,Berlin,52.5115059,13.4169483,wolt
463,30,39,Reisfreude,9.0,10.0,,€,55.0,european,Brückenstraße 1c,10179,Berlin,52.51191129999999,13.4171379,wolt
463,30,68,Tasty Bistro,7.6,10.0,,€,55.0,italian,Rungestraße 14,10179,Berlin,52.5122717,13.4182962,wolt
463,30,80,MIBAP,9.2,10.0,,€€,55.0,asian,This is a virtual venue,10179,Berlin,52.5129513,13.4172072,wolt
463,30,89,CHICKEN POW ! Mitte,8.2,10.0,,€,50.0,fastfood,This is a virtual venue,10179,Berlin,52.5115059,13.4169483,wolt
463,30,90,Asia Gondel,8.8,10.0,,€,35.0,asian,Brückenstr 1-b,10179,Berlin,52.5116365,13.4171036,wolt
463,30,104,Vegian,,10.0,,€€,50.0,vegetarian or vegan,This is a virtual venue,10179,Berlin,52.5115059,13.4169483,wolt
463,30,141,Ming Dynastie Mitte,9.2,10.0,,€€,35.0,asian,Brückenstrasse 6,10179,Berlin,52.5134234,13.4181172,wolt
463,30,149,BURGERS BURGERS Mitte,8.6,10.0,,€€,50.0,american,Brückenstraße 1A,10179,Berlin,52.51158751982628,13.416926842325902,wolt
463,30,157,Yada Yada Breakfast Club,9.0,10.0,1.9,€€,,breakfast/dessert,Köpenicker Str. 93,10179,Berlin,52.5118344,13.4134833,wolt
463,30,192,Restaurant Mittmann's,9.0,10.0,,€€,50.0,european,Rungestraße 11,10179,Berlin,52.5123151,13.4167629,wolt
463,30,220,Nem&More,8.0,10.0,,€€,35.0,asian,Brückenstraße 3,10179,Berlin,52.51209410680064,13.417184344174451,wolt
463,30,234,Don Sushi 15,8.4,10.0,,€€,50.0,asian,Brückenstraße 15,10179,Berlin,52.5115758,13.4165275,wolt
464,30,112,Stay Green,9.4,10.0,,€,35.0,poke,Leipziger Str. 51,10117,Berlin,52.5107206,13.4016645,wolt
464,30,151,HaiCoffee,8.6,10.0,,€€,35.0,asian,Wallstraße 2,10179,Berlin,52.5111832,13.4036668,wolt
464,30,154,"YADA YADA baked potatoes,salads...and more",9.0,10.0,1.9,€€,,poke,Kommandantenstraße 71,10117,Berlin,52.5086018,13.4033065,wolt
464,30,172,Shezan,8.6,10.0,,€€,50.0,middle eastern,Neue Roßstraße 13,10179,Berlin,52.51217999072536,13.408207427139809,wolt
464,30,225,Rotisserie Weingrün,9.2,10.0,,€€€€,50.0,european,Gertraudenstraße 10-12,10178,Berlin,52.51265623800703,13.402922865605952,wolt
465,30,19,Sons of Mana x Royals & Rice,9.0,10.0,,€€,35.0,poke,Friedrichstraße 67,10117,Berlin,52.51261539999999,13.3905721,wolt
465,30,24,Mr Imbiss Berlin,,10.0,1.9,,,,Schützenstraße 2,10117, Berlin,52.508507041615765,13.390493204098584,wolt
465,30,28,Quchnia,8.0,,,€€€,,european,Markgrafenstr. 35,10117,Berlin,52.51279599999999,13.3937831,wolt
465,30,36,Pizza Point Zimmerstr.,8.4,10.0,,€,35.0,italian,Zimmerstraße 10,10969,Berlin,52.5073228,13.3878867,wolt
465,30,37,Frittenwerk Berlin Friedrichstraße,8.8,10.0,,€,35.0,american,Friedrichstraße 69,10117,Berlin,52.51263669999999,13.3896904,wolt
465,30,52,Hayal Grill,9.2,10.0,,€€,50.0,steak,Charlottenstraße 13,10969,Berlin,52.50701122999866,13.393112483191135,wolt
465,30,63,VietBowl Mitte,,10.0,1.9,€€,,asian,Zimmerstraße 69,10117,Berlin,52.5080041,13.3928408,wolt
465,30,66,Listo Lounge,,10.0,1.9,€€€,,fastfood,Mohrenstraße 30,10117,Berlin,52.5121406,13.3928272,wolt
465,30,70,dean&david Quartier 205,8.0,10.0,,€€,35.0,healthy,Mohrenstraße 50,10117,Berlin,52.51226659611019,13.390251283808636,wolt
465,30,82,beets&roots Mauerstr.,8.4,10.0,,€€,50.0,poke,Mauerstraße 76,10117,Berlin,52.509409528999086,13.387916692065224,wolt
465,30,125,Mundo,8.4,10.0,,€€,45.0,mediterranean,Zimmerstr. 19,10969,Berlin,52.5075063,13.3895957,wolt
465,30,134,Choppaluna,9.0,10.0,,€€,50.0,healthy,Rudi-Dutschke-Str. 17,10969,Berlin,52.5067797,13.3933877,wolt
465,30,138,Army Food,,10.0,1.9,€,,healthy,Mauerstraße 1,10117,Berlin,52.510943,13.3870163,wolt
465,30,140,Hayal Meyhane Mezze Bar,,10.0,1.9,€€€,,asian,Charlottenstraße 13,10969,Berlin,52.50700379103972,13.3932614590103,wolt
465,30,177,auf die Hand - Friedrichstrasse,7.6,10.0,1.9,€,,european,Friedrichstraße 63,10117,Berlin,52.51169119999999,13.3898889,wolt
465,30,191,Jabe Sushi Bar,8.8,,,€€,35.0,asian,This is a virtual venue,10117,Berlin,52.51261539999999,13.3905721,wolt
465,30,196,La Gino,8.0,10.0,,€,50.0,european,Rudi-Dutschke-Straße 20,10969,Berlin,52.50697564217489,13.392174971759124,wolt
465,30,201,Tacco Point,7.4,10.0,,€,50.0,mexican,Zimmerstr. 19,10969,Berlin,52.5075063,13.3895957,wolt
465,30,208,Babami,8.2,10.0,,€€,50.0,asian,Zimmerstraße 23,10969,Berlin,52.5075736,13.3914197,wolt
465,30,214,Q Burger Mitte,8.4,10.0,,€,50.0,american,Zimmerstraße 68,10117,Berlin,52.508031841694375,13.393314303705523,wolt
465,30,227,Breakfast Club by Quchnia,8.2,10.0,1.9,€€,,breakfast/dessert,This is a virtual venue,10117,Berlin,52.51279599999999,13.3937831,wolt
465,30,228,Izumi Restaurant-Sushi Bar,8.2,10.0,,€€€,35.0,asian,Kronenstraße 66,10117,Berlin,52.51128484392625,13.38877091446268,wolt
465,30,239,SUPERFOODS & ORGANIC LIQUIDS Mitte,6.8,10.0,1.9,€€,,healthy,Friedrichstraße 63,10117,Berlin,52.5117086966474,13.389806035124268,wolt
466,30,8,Hauptstadtburger,7.6,10.0,,€€,35.0,american,Leipziger Pl. 12,10117,Berlin,52.5102491,13.3799541,wolt
466,30,10,Hummus Company,8.0,10.0,,€,35.0,middle eastern,Leipziger Platz 12,10117,Berlin,52.5102491,13.3799541,wolt
466,30,45,Son Kitchen Foodtruck,8.6,10.0,,€€,55.0,asian,Varian-Fry-Straße ,10785,Berlin,52.5088036,13.3742494,wolt
466,30,51,Burgermeister Potsdamer Platz,8.8,10.0,,€,55.0,american,Potsdamer Platz 1 ,10785,Berlin,52.50911563386791,13.374227434253475,wolt
466,30,60,Brammibal's Donuts - Potsdamer Platz,9.6,10.0,,€,55.0,breakfast/dessert,Alte Potsdamer Str. 11,10785,Berlin,52.5080051,13.3738108,wolt
466,30,120,Saravanaa Bhavan Berlin,8.6,10.0,,€€,50.0,middle eastern,Potsdamer Platz 5,10785,Berlin,52.510509,13.3761878,wolt
466,30,124,Espresso House Potsdamer Platz,8.4,10.0,,€,35.0,fastfood,Potsdamer Platz 10,10785,Berlin,52.5082174,13.3769992,wolt
466,30,131,Vedang - plant burger (Mall of Berlin),9.0,10.0,,€€€,50.0,american,Leipziger Pl. 12,10117,Berlin,52.5102491,13.3799541,wolt
466,30,158,Paulaner Wirtshaus Berlin Potsdamer Platz,8.2,10.0,,€€,35.0,european,Alte Potsdamer Str. 1,10785,Berlin,52.508671,13.3753261,wolt
466,30,173,Ristorante Marea,7.4,10.0,,€€€,35.0,european,Leipziger Platz 10,10117,Berlin,52.50924990669846,13.37970100978669,wolt
466,30,222,Frittenwerk Mall of Berlin,8.6,10.0,,€,35.0,fastfood,Leipziger Pl. 12,10117, Berlin,52.5106200356328,13.379610784424187,wolt
495,30,114,Mama Cook,8.6,10.0,,€,35.0,asian,Hedemannstraße 10,10969,Berlin,52.50299,13.38859,wolt
495,30,115,Delhi 6,8.4,10.0,,€€€,35.0,middle eastern,Friedrichstraße 237,10969,Berlin,52.50193897290694,13.391047288360232,wolt
496,30,6,Good n Vegan Kreuzberg,9.0,,,€€,,vegetarian or vegan,This is a virtual venue,10963,Berlin,52.5038107,13.3804042,wolt
496,30,137,Mövenpick Restaurant Berlin,7.4,10.0,1.9,€€,,poke,Schöneberger Str. 3,10963,Berlin,52.5038107,13.3804042,wolt
169,20,5,Pizza-Scheune,8.4,10.0,,€€,35.0,italian,Rosa-Luxemburg-Straße 49 ,10178,Berlin,52.5280443,13.4099983,wolt
169,20,12,Chen Che,8.0,10.0,,€,35.0,asian,Rosenthaler Str. 62,10119,Berlin,52.527961,13.4030479,wolt
169,20,18,Good Morning Vietnam,9.0,10.0,,€€,35.0,asian,Alte Schönhauser Str. 60,10119,Berlin,52.52839669999999,13.409406,wolt
169,20,22,Lovebirds - Contemporary Pizza,8.4,10.0,,€,35.0,italian,Rosenthaler Straße 3,10119,Berlin,52.5287412,13.4018009,wolt
169,20,31,District Mot,8.2,10.0,,€,35.0,asian,Rosenthaler Str. 62,10119,Berlin,52.527961,13.4030479,wolt
169,20,54,Yokozuna Sushi,8.8,10.0,,€€€,35.0,asian, Torstraße 41,10119,Berlin,52.52865349523008,13.411356136938425,wolt
169,20,55,Transit Mitte,8.8,10.0,1.9,€,,asian,Rosenthalerstraße 68,10119,Berlin,52.52864513176107,13.4022783,wolt
169,20,71,FECHTNER Berlin,8.8,10.0,1.9,€€,,european,Torstraße 114,10119,Berlin,52.529583,13.4025829,wolt
169,20,75,Salami Social Club II,7.8,10.0,,€€,50.0,italian,Schönhauser Allee 176,10119,Berlin,52.53172205551587,13.412003162761234,wolt
169,20,81,Wrapublic Mitte,8.8,10.0,,€€,35.0,steak,Torstraße 118,10119,Berlin,52.5295128,13.4021367,wolt
169,20,93,Quà Phê,9.4,10.0,,€,35.0,asian,Schendelgasse 9,10119,Berlin,52.52679045899932,13.408479274123788,wolt
169,20,100,Tiger Ramen,7.4,10.0,,€€,,asian,This is a virtual venue,10119,Berlin,52.5307021,13.4023004,wolt
169,20,113,Capvin,8.2,10.0,,€€,35.0,italian,Weinbergsweg 24,10119,Berlin,52.53074110000001,13.401757,wolt
169,20,116,Food Brother Mitte,8.0,10.0,,€€,35.0,middle eastern,Rosenthaler Straße 67,10119,Berlin,52.52856269999999,13.402465,wolt
169,20,117,DALUMA,8.6,10.0,,€€,35.0,poke,Weinbergsweg 3,10119,Berlin,52.53050805139134,13.40215026441957,wolt
