Name,lat,lon
Pizzapastaphone,52.42694,13.30257
Chi Dang Restaurant,52.42694,13.30257
Trattoria Lugana,52.42107,13.29756
Edi's Cafe',52.42207,13.29938
Thai by Thai,52.42207,13.29938
Ristorante Vesuvio II,52.42107,13.29756
Hot Grill,52.42691,13.30337
Domino's Pizza,52.43224,13.31103
Osteria 33,52.42831,13.30655
Die Aubergine,52.4284,13.30628
Essbar ! by M&M,52.418319,13.28875
Karadeniz Grill,52.4184,13.30518
Kolonie Schweizerland,52.42281,13.287597
Il Campo,52.41565,13.3039
Bistro Domino,52.41956,13.30595
La Rocca,52.41759,13.30456
Brat Haus,52.4167,13.28906
Pizza Haus,52.42042,13.30845
Madame Dung,52.41817,13.30576
Almhutte,52.43314,13.31198
Ristorante Il Grano,52.43261,13.30008
Bread & Coffee,52.43057,13.31709
Royal Garden,52.41627,13.31546
Mr.Croissant Berlin,52.43054,13.31796
Schlosspark-Grill,52.43512,13.31344
Bistro Karwendel,52.43522,13.31274
Rathausklause,52.42877,13.31506
Trattoria Tropea,52.4167,13.31499
Vereinsheim zum Eisenbahnlandwirt,52.42415,13.31776
Yam Yam,52.43691,13.30398
China Restaurant Sichuan-Gourmet,52.4189,13.3135
Mai Linh's,52.41711,13.31418
Pathos Berlin,52.48238,13.60211
Das Kleine Eiswerk,52.482,13.60157
Sushi Paris,52.48856,13.59631
Restaurant Ginseng,52.48517,13.60378
Gingseng,52.48517,13.60378
Restaurant Marron,52.47658,13.60131
Vino&Vita,52.47669,13.59999
Paulas Eiscafe,52.47538,13.60055
Chinahaus,52.48914,13.5987
Yu Long,52.48517,13.60378
Hannibal,52.47436,13.60008
Daheim im Kaulsdorfer Busch,52.49364,13.58252
Dönerpoint,52.48702,13.57499
Noumì,52.48462,13.57795
Restaurant & Pension Bresecke,52.48781,13.57476
Rossini III,52.49563,13.61141
Restauration Kachelsetzer,52.48781,13.57476
Ristorante Cucina Italiana,52.63364,13.34611
Cafe Rosarot,52.62916,13.36491
York Imbiss,52.62756,13.32897
Amici Amici,52.62756,13.32897
Gaststaette Birkenwaeldchen,52.63018,13.32864
Rheden,52.63037,13.33103
Neu Delhi,52.57038,13.39895
Tschaikowski-Eck,52.57703,13.39807
Kiez-Küchen Ausbildungs,52.57229,13.39367
Enders,52.577575,13.39804
Richter's im Tschaikowski-Eck,52.57703,13.39807
Sushi For You,52.57288,13.39864
Pfälzer Weinstube,52.57664,13.39334
Heide-Küche,52.57229,13.39367
Kurt Lade Klub,52.57483,13.39877
Cafe Sommerlust,52.57743,13.40228
Bistro am Bürgerpark,52.571409,13.396657
Roji,52.569,13.40353
Restaurante Esmeralda,52.56893,13.40062
Cafe Mirabelle,52.56758,13.39074
Kaffee Kolumbien,52.570103,13.405161
Auszeit,52.5803,13.401
Hey Cheuk Lau,52.57245,13.40796
Nina,52.56984,13.40409
Berliner Currywurst,52.56868,13.41142
P-Fresh,52.57132,13.41008
Panda Garten,52.56917,13.41118
Steak-Company,52.56875,13.40857
Gaststätte Norman's,52.58231,13.41096
Bistro Avci,52.5673,13.41167
M€ Asia,52.56984,13.40409
Asiagourmet,52.56984,13.40409
Charles & Paulin,52.57054,13.40953
Zeugma,52.56583,13.41206
Pizzeria Mamma Mia,52.58144,13.40524
Flora Klause,52.56628,13.40864
Center Grill,52.56984,13.40409
M€ Asia,52.56882,13.40844
Olivenbaum,52.56972,13.40625
Cafe Rosenrot,52.57142,13.40903
Wurstdealer,52.570167,13.408153
Grinders,52.5715,13.41106
Bibimbap,52.56885,13.40364
SUBWAY,52.56951,13.40283
Bürgeramt Pankow,52.56903,13.4019
Berlin-Pankow,52.56938,13.40193
Grünes Frühstückscafe,52.58064,13.40131
Hatoki,52.58091,13.40285
Esstilo,52.56893,13.40062
Zur Eiche,52.56809,13.39928
Curry and Fritz,52.58064,13.40131
Wille&Weizen,52.58097,13.40318
De la Guarda,52.58016,13.39835
Izajaya by Bang,52.58097,13.40318
Bistro Razzak,52.56854,13.3992
Friedrich,52.5805,13.39953
Indda,52.56704,13.39779
Yoko Sushi,52.56653,13.39622
Kaffeehaus Rosenstein,52.569855,13.394251
Bip,52.56744,13.39715
HD-Hüttendomizil,52.56887,13.39855
East Side Blick,52.56571,13.40656
Trattoria Rossini,52.56603,13.39678
Pankoff,52.57228,13.40958
Liebes Bisschen,52.5697,13.41087
Wollankstraße 127,52.56809,13.39928
Bistro Princess,52.56882,13.41135
Athos,52.57988,13.39897
Cafe Bistro Genial,52.58064,13.40131
Cafe Schoen & Gut,52.56871,13.40151
Hua Li du,52.58078,13.40367
Schiller Burger,52.56868,13.41142
Janny's Eis,52.57091,13.40803
Safran,52.58231,13.41096
Floraburger,52.56589,13.40849
Golden Asia,52.58064,13.40131
Privateroofclub,52.56696,13.40566
Let's Curry,52.58091,13.40285
Café Thürmann,52.5712,13.4093
Milchmanns,52.56818,13.41241
Ristorante Firenze,52.56535,13.40391
Bar Marlenchen,52.56417,13.4079
Cafe Florentiner,52.56551,13.40111
Wo Man Sich Zuhause Fuhlt,52.58727,13.40235
Verweile Doch,52.57211,13.41359
Franz,52.5654,13.40325
Cafe Jasmino,52.56568,13.41286
Landhaus Pankow,52.56294,13.40919
Arom di,52.58427,13.4026
Trivitys,52.56535,13.40391
Call A Pizza,52.57258,13.41774
Souterrain 29,52.58598,13.40709
Trattoria Roma-Fathi Yahia,52.57182,13.41228
Estiatorio Lindos,52.57206,13.41479
Ciao Amigo,52.5653,13.4049
Cafe Schon-Hausen,52.56535,13.40391
Alt Berliner Eck,52.56411,13.39187
Nam Y,52.56511,13.39493
Richie's Lounge,52.56426,13.39333
Restaurant Görschstübchen,52.56508,13.40051
Due Pini,52.56793,13.37874
Momenti di Vini Salumeria & Enoteca,52.56551,13.40111
Pizza-Boy,52.56459,13.39016
Waffelzauber Pankow,52.58727,13.40235
Mekong Asia,52.39203,13.4018
Restaurant Arizona,52.39457,13.39594
Amma,52.38751,13.41032
Curry Wolf Lichtenrade,52.38683,13.40352
La Maria,52.39956,13.40968
Balli Döner,52.38715,13.40872
Asia Imbiss,52.38664,13.40841
Familienrestaurant Reisel,52.39469,13.41133
China Restaurant Kim Fong,52.38653,13.40674
Berliner Curry Company,52.38682,13.40546
Zur Alten Feuerwache,52.39274,13.41086
Am Mittelmeer,52.386825,13.39701
Valentino Pizza & Pasta Express,52.39812,13.38861
Café Stil,52.38683,13.39564
La Vado Pizzeria,52.3886,13.3946
Döner Xl,52.38689,13.40042
Yammas Tavernaki,52.38652,13.39944
Bauernstübchen,52.38652,13.39944
Ko Chang,52.38653,13.40674
Mary's Curry-Point,52.39352,13.40593
Das Kleine Kaffeehaus Berlin-Lichtenrade,52.38652,13.39944
Eiscafe Moin Moin To Go,52.38652,13.39944
Al Tavolaccio,52.40461,13.40584
Zur Linde,52.38328,13.41321
Quattro Stagioni,52.40672,13.40596
Restaurant Bohm,52.40574,13.39588
Reiterkasino zur Tranke,52.39653,13.38108
Habibi,52.38281,13.40018
Land Wirt,52.38532,13.41565
Villa 23,52.39285,13.41943
Kutak,52.40386,13.4068
Cuernavaca,52.40521,13.40674
Il Gusto,52.4878,13.29929
Feigen & Oliven,52.488109,13.301537
Tenniscasino Berliner SC und TC Wilmersdorf,52.4821,13.29706
Poseidon,52.48585,13.30109
Viet Long Restaurant,52.4869,13.29807
Lamhong Fernöstliche Spezialitäten,52.48885,13.29371
Wedos Imbiss,52.48845,13.30101
Trattoria Toscana,52.48702,13.28469
Frühsammers,52.4836,13.29008
La Cascina,52.48366,13.28311
Döner Station,52.480393,13.312525
Wurstmaxe,52.47551,13.29077
BSC Sport Casino,52.48541,13.28474
Aragvi,52.48985,13.31165
Ristorante Villa Marchesi,52.47564,13.28694
Kleine Weltlaterne,52.4934,13.29928
Heidelbeere,52.47879,13.31052
Restaurant Floh,52.49203,13.28494
Schubers Sterreichische Kche,52.47564,13.28694
Trattoria Don Carlo,52.48244,13.28883
Ristorante Lucullus,52.47728,13.28761
Trattoria-Taormina,52.49165,13.30138
Kin-Za,52.47603,13.30942
Sterk Shop,52.47934,13.3104
Schubers Osterreichische Kuche,52.47564,13.28694
Nuovomario Grunewald,52.47718,13.28989
Bottega Del Salvador,52.47961,13.2937
Koshersushi,52.48841,13.30852
Ionah Restaurant,52.47589,13.29085
Looms Restaurant,52.47684,13.28829
Genazvale,52.48985,13.31165
Italiano Vero,52.4784,13.28395
Ristorante Alfredo,52.47542,13.29124
Ciabatteria,52.47904,13.28381
Sofra Grill,52.47542,13.29124
Sila Grillhaus,52.480393,13.312525
Döner Point,52.479809,13.311506
Neki Sushi Wilmersdorf,52.49134,13.31812
Tulum,52.48295,13.32072
Golden Phoenix,52.49576,13.30871
Ach! Niko Ach!,52.49862,13.29825
Parkcafe Berlin,52.49123,13.31426
Ku'Damm Beach,52.494,13.28309
Biergarten am Herthasee,52.48832,13.27732
Ormado Kaffeehaus,52.49885,13.29609
Kimchi Mama,52.49818,13.30038
Liquor Store Berlin,52.49786,13.29979
Amma Wilmersdorf,52.49596,13.30863
The Tavernetta,52.49648,13.29248
Pad Thai Restaurant,52.4948,13.30184
Flowers Lounge,52.49706,13.29212
Tre Terre,52.49746,13.29591
Station Cucina Italiana,52.49124,13.31509
Limun Restaurant,52.48941,13.31699
Scoopy Doo,52.49827,13.29065
Garcon,52.48942,13.31982
Ebert Restaurant & Bar,52.49667,13.30541
Das Haus der 100 Biere,52.49837,13.29693
Eiffel,52.498,13.29471
Guadalajara,52.48663,13.31761
Löffel,52.48957,13.31966
Bat Con Restaurant,52.48724,13.31892
Blisse14,52.48493,13.32007
Galeb,52.48619,13.32015
Blisse Treff,52.4812,13.32062
LES 3 VEUVES,52.48942,13.31982
Thai Art,52.48664,13.31935
Weisser Elefant,52.48955,13.31903
Saft-Salatbar,52.49134,13.31812
Mesa,52.48158,13.3184
Zum Haxenwirt,52.4915,13.31827
Fusion Food,52.4851,13.32081
Wolf's Inn,52.49554,13.28738
Trattoria Vale un Peccato,52.47817,13.31301
De Santi,52.49678,13.29273
La Maremma,52.47723,13.27999
Nam Kio,52.49711,13.29248
Asia Gourmet Truc-Xinh,52.49146,13.31441
Warnemünder Str. Ehem Forsthaus,52.47312,13.29054
Happy Garten,52.47219,13.30778
Lash,52.49503,13.30474
Viet-Thai Box,52.475,13.29096
Eisteufelchen,52.4948,13.30184
Coffee Oase,52.47448,13.29231
Cafe-Metropolen,52.4958,13.29729
Joe Beau Lais,52.48358,13.28242
Currywest,52.47311,13.30218
Hanok,52.49729,13.29354
Der Esstisch,52.49811,13.28936
Caffe Bistro Piccolina,52.49658,13.29205
Piazza Bra,52.49885,13.29946
Pizza Max,52.49525,13.29827
Restaurant Prometheus Inh.Christos Chrissidis,52.47417,13.3079
Asia Imbiss Halensee,52.49589,13.29523
Marende,52.47297,13.29915
Rosen Curry,52.47795,13.28119
Krohns Köstlichkeiten,52.49642,13.29277
MD Rose Events,52.49615,13.28586
Cumulus Kneipe,52.49887,13.29663
I Due,52.49623,13.29529
Optimus I,52.48061,13.50093
Milchbar im Funkhaus,52.47951,13.50047
Klipper,52.48582,13.48198
Spreeküche,52.49242,13.48757
Gode Wind Hauptstadtkogge,52.4921,13.48752
Marco Polo,52.4938,13.50708
Restaurant Wawel,52.47076,13.49386
Gaststätte zur Sonne,52.48459,13.51944
Ehrlich Restaurant Mit Herz,52.48155,13.51713
Inselgarten,52.486886,13.480975
Zenner-Eierschale,52.48716,13.47758
Tio Bito,52.47494,13.48207
Dammweg,52.47761,13.47928
Mit-Mensch,52.48155,13.51713
Mac's Bistro,52.49372,13.50814
Giovanni,52.47354,13.4886
Mokka-Milch-Eiscafé,52.49605,13.51023
Hygiene-Smiley-Finder,52.49364,13.48628
Casa Montella,52.42163,13.49462
Cafe Schönes Leben,52.4208,13.49568
Pizzeria la Stella,52.42013,13.49203
Rudower Stuben,52.42108,13.49527
Star Pizza Delivery Lieferservice,52.42135,13.50314
Cafè & Crèperia,52.42068,13.4909
Villa Toscana,52.42013,13.50052
Simit Haus - Simit Evi,52.42057,13.49216
Grenzlos Asia Gourmet,52.42084,13.49407
Call A Pizza,52.42275,13.48648
Restaurant Guzulka,52.42193,13.4889
Mango Lassi,52.41791,13.4957
Eis da Dalt,52.4195,13.49365
Pizzeria Monello,52.4153,13.49533
Kleines Landhaus,52.41966,13.49343
Ketchup,52.415739,13.497125
Zum Alten Krug,52.41767,13.49611
Kasabali by Murat,52.41547,13.4956
Burger Zimmer,52.41791,13.4957
Lee Homemade Dumpling Art,52.41916,13.49813
Vecchia Cantina,52.41926,13.49431
Marko's Schlemmerstube,52.4207,13.48836
Döner Kebap King Chicken,52.41699,13.49686
Wan-Loi,52.42169,13.48731
Cafe am Markt,52.41916,13.49813
Scheich- Schnell Restaurant,52.416082,13.496068
Zen Asia 2,52.41791,13.4957
Schrösel's,52.41899,13.49848
Eddy's Gemüse Kebap,52.415484,13.495666
Lapin,52.41405,13.49748
China Ecke Mauer,52.41362,13.50094
Ristorante Albergo,52.41501,13.49555
Sushi Yana,52.41333,13.49059
Eiscafé Kunterbunt,52.40663,13.34947
Osteria Ballerino,52.441673,13.189119
Lindwerder,52.467532,13.195814
Pizza Bulls,52.41064,13.26597
Dalmacija Grill,52.41081,13.26747
Kaffeemanum - Privatroesterei,52.40073,13.26943
Kartoffelkiste,52.40681,13.2858
Da Remo II,52.41465,13.2667
Döner Tempel,52.40059,13.26979
Hexenkessel,52.40111,13.2699
Eck-Mc Imbiss,52.41079,13.26202
El Don,52.40001,13.27018
Need2eat,52.38334,13.31499
Landcafe,52.36533,13.314
Tuan Duc,52.36531,13.31444
Hähnchen Grill Imbiss,52.56243,13.52032
Pizza Max,52.5614,13.50933
Theo's Taverna,52.56678,13.51913
Ristorante Pizzeria Ciao,52.56678,13.51913
Es Gibt Wieder Nur Techno zum Frühstück,52.56686,13.52538
Pizza Box,52.55361,13.52024
Golden Sea,52.56135,13.5092
Bistro Can,52.56678,13.51913
Zum Weissen Haus,52.5724,13.5208
Trauma Bar und Kino,52.53085,13.36755
Nom Nom Street,52.52881,13.37931
Reinhard Bar Restaurant und Cafe,52.52951,13.371591
+84,52.53241,13.37956
L'Osteria Berlin Humboldthafen,52.52688,13.3725
"Coffee Fellows - Kaffee, Bagels, Fruhstuck",52.52666,13.37205
SUBWAY,52.52568,13.36847
Wildes Fraulein,52.52667,13.37233
Good Bank,52.52545,13.36703
Bistro,52.52725,13.37045
Sarah Wiener,52.52791,13.37321
Station Food,52.52568,13.36847
Rice on! Berlin,52.52568,13.36847
Curry 36,52.52568,13.36847
Porta Nova,52.52838,13.37892
Hans im Glueck Burgergrill & Bar,52.52701,13.36997
MangiarBene di Giancarlo,52.52869,13.37785
Restaurant Esszimmer,52.53364,13.37091
Klassig's Fish & Chips,52.52568,13.36847
Asia Gourmet,52.52568,13.36847
Tokio,52.52568,13.36847
Gosch Sylt,52.52568,13.36847
Plus84-Berlin,52.53241,13.37956
Diekmanns Austernbar im Hauptbahnhof Berlin,52.52568,13.36847
Fatih Servet,52.52568,13.36847
BURGER KING,52.52568,13.36847
Luigi's,52.53385,13.37957
Costa Coffee,52.52568,13.36847
Ditsch Berlin Hauptbahnhof,52.52568,13.36847
Caffè Ritazza,52.52568,13.36847
Stop For Tea,52.52568,13.36847
Voice of Berlin,52.52568,13.36949
Kantine im Wirtschaftsministerium,52.52911,13.37514
The Fresh Seeds,52.52847,13.37651
Han Korean Food,52.52808,13.36991
Ressort,52.53173,13.36958
Peter Pane Berlin-Europaplatz,52.52701,13.36997
Zanetti Eis,52.52568,13.36847
McConell's Obsttresen,52.52568,13.36847
Birdhouse Imbiss Berlin,52.52808,13.36991
Currywurst Express,52.52568,13.36847
Dean&David,52.52568,13.36847
Falafel Jenin - Nr. 1 Aus Berlin,52.53214,13.37789
Curry One,52.526699,13.370761
Einstein Kaffee,52.52568,13.36847
Brechts,52.52151,13.38602
Hackethals,52.53641,13.37961
Backroom Cantina,52.520865,13.384737
Yuuka Buffet,52.52644,13.38689
Rutz,52.5282,13.3863
La Buvette Steakhouse,52.53107,13.38229
Gayaya,52.52351,13.38615
Coucou Berlin,52.52256,13.38024
Bonfini,52.529513,13.384613
Die Anstalt,52.53318,13.38011
R/D Coffee Bar,52.53019,13.38379
Weincafe Charell,52.52245,13.3863
Machiavelli,52.52136,13.38528
Bar Tausend,52.520865,13.384737
Tucano Coffee,52.52254,13.36803
Hung Anh,52.52764,13.38638
Vimo,52.52932,13.38432
Relax,52.53037,13.38162
Gaybeach Berlin,52.53342,13.38422
Vincent Piano Bar and Grill,52.52151,13.38602
SUBWAY,52.53081,13.38305
Bar à Vin,52.52166,13.38626
Mensa Fine Italian Food,52.52331,13.38491
Kantine Deluxe,52.52308,13.36808
Hoongy,52.52793,13.38666
Cozy Restaurant,52.53102,13.38435
Gluckscafe,52.53513,13.37778
Bar N 5,52.52364,13.36807
Chicago Williams BBQ,52.52713,13.38567
Volver,52.52228,13.37987
Berliner Ensemble Kantine,52.52212,13.38608
Karaca,52.53165,13.38143
Mr. Vertigo,52.52995,13.38408
Anand,52.52114,13.385
Butterstulle,52.52211,13.38217
ALvis,52.52207,13.3844
Der Wurstler,52.5289,13.38538
Casalot,52.52454,13.38632
Berliner Ensemble,52.52212,13.38608
19grams Chaussee,52.53318,13.38011
Momos - Organic Veggie Dumplings,52.52758,13.38715
Domino's Pizza,52.52368,13.37995
Pantry,52.5266,13.38693
Zimt & Zucker Kaffeehaus,52.52064,13.38439
Bistro im Haus der Bundespressekonferenz,52.52171,13.37744
Speisekombinat,52.53003,13.38347
Kulturfabrik,52.53422,13.35924
La Parilla,52.52138,13.38486
VAPIANO Berlin Hauptbahnhof,52.52432,13.37043
Einsunternull,52.52716,13.38591
Minh San,52.52257,13.37883
Dt Restaurant,52.52391,13.38141
Burgerwood,52.52227,13.37844
Pizzeria-Fantastico,52.560495,13.476174
Bistro le Joernal,52.56142,13.46764
Caseler Eck,52.55614,13.46762
Trarbacher Klause,52.55751,13.46868
La Pizzeria di Blue&Joy,52.56028,13.4706
Falkenseegarten,52.56018,13.46588
Ossi Bistro,52.55736,13.46536
Musikcafe Blacklight,52.56057,13.46716
Kim Xuan Huy,52.56,13.45993
Bistro Pfortnerhaus,52.56279,13.4625
Casablanca,52.55468,13.46731
By Albert,52.55288,13.47573
Jalopeno Lieferservice,52.55468,13.46731
Veit Eiscafe,52.55402,13.46728
Mc Asia Bistro,52.55969,13.46104
Parkstern,52.55501,13.45853
Khathmandu,52.55228,13.46686
Pizzeria Mailand,52.559893,13.461176
Hot-N-Dog,52.55223,13.46662
Parkeck,52.55689,13.46038
American Bar,52.55451,13.46732
Rambo's Grill - Bar & Bistro,52.55206,13.46636
Gasthaus Feldtmannsburg,52.560331,13.489746
Domino's Pizza,52.55386,13.4458
Cook,52.55826,13.44361
Cafe Friedas Gluck,52.54952,13.4629
Tao Dan,52.55028,13.46245
La Soupe Populaire,52.53004,13.41829
Herr Rossi,52.53279,13.4246
Metzer Eck,52.53176,13.41636
Muse,52.53299,13.42322
Mezze Bar by Montraw,52.53211,13.41602
DDR Speisegaststatte Pila,52.53268,13.42085
Leibhaftig,52.53154,13.41701
Be Sweet,52.534,13.41513
Las Malvinas - Steakhaus Restaurant Berlin,52.52618,13.42269
Chao Min - Congee Restaurant,52.5329,13.42097
Grossherz,52.53096,13.41874
Kaffee Kathe,52.53382,13.41565
Le Bon Coin,52.53401,13.41586
Al Ándalus,52.53361,13.42837
Suppenfreunde,52.52984,13.42474
Cecconi's,52.52752,13.41533
Cafe & Bistro Nantes,52.52521,13.4209
Chandni,52.53307,13.423
Diderot - Kultur & Essen,52.53217,13.42083
Bamboo'Shut,52.52654,13.42374
Domino's Pizza,52.53242,13.41982
Minh Quang,52.53135,13.42697
Club del Mar,52.53225,13.41916
My Anh,52.52868,13.42486
Merhaba,52.52887,13.42509
Fairytale Bar,52.52869,13.42815
Lily Burger & Steaks,52.52834,13.42518
Mehas,52.53262,13.42843
San,52.52702,13.41483
Montraw Restaurant,52.53211,13.41602
Pizza Max,52.531,13.42293
Mehas,52.53128,13.42786
Asia Tiger,52.53217,13.42791
Al Dente,52.53221,13.42894
Enten und Katzen,52.53376,13.42499
Bear Burger,52.53165,13.42732
Kim999 Vietnamese Vegan & Veggie Cuisine,52.52516,13.42099
Jamonería Berlin,52.53217,13.42083
Kneipe Enddorn,52.53345,13.41623
Godshot,52.53307,13.423
Vitruv,52.52743,13.42332
Joli,52.52901,13.41575
Suriya Kanthi,52.53395,13.42056
Lynh Thai Snack,52.53343,13.42041
Krom,52.53217,13.42403
Furama,52.52516,13.42099
Le Belfort,52.53341,13.41521
Sytu,52.53343,13.42041
Cafe Prenzlau,52.53268,13.42085
Unsrekneipe,52.53231,13.419
Billard 4 Fun,52.5317,13.4261
Aromi E Sapori,52.53251,13.41718
Luftschlosschen Berlin,52.53366,13.42539
Kaffe,52.53268,13.42326
Wandel Restaurant Berlin,52.52521,13.4209
Raum Schwalbe,52.53217,13.42403
Vineria Carvalho,52.5299,13.42457
Pizzalquadro,52.5329,13.42097
Meierei,52.53401,13.41586
Tiato,52.53279,13.42381
Bistro Döner Ephesos,52.53256,13.42837
Tischtennisplatte - am Friedrichshain,52.52953,13.42855
"Weinberg, Weinhandlung und Weinbar",52.53281,13.42412
Duc Anh Vietnamese Street Food Berlin,52.53354,13.42857
Pila,52.52649,13.42736
Van Gia,52.52983,13.42618
Pizzeria Mimo,52.52545,13.42912
Winsenz,52.53376,13.42499
Kombinat Schmackofatzke,52.53132,13.42003
Berlin Tearoom Berliner Teezimmer,52.53008,13.42407
The Store Kitchen,52.52744,13.41513
Basil,52.53244,13.42378
Mondo Sardo,52.531,13.42293
Do the Pop,52.52943,13.41851
Husseria,52.52953,13.42855
Quantuan,52.53324,13.42845
Les Cousins Fous,52.53217,13.42403
Cafe Blaumond,52.53293,13.42253
Cafe Melon,52.52938,13.42469
Curry b.,52.53004,13.41829
Al Difa,52.53056,13.41837
Princess,52.53256,13.42837
Pizzaria da Mimmo,52.52565,13.42892
Quantoan,52.53335,13.42911
Café Air,52.53143,13.42127
Rote Inge,52.53293,13.42253
Espresso &.Co -Fragasso,52.53228,13.42804
Bio Deli Cafè,52.53376,13.42499
Monsieur Vuong,52.52667,13.408
Hofbrau Wirtshaus Berlin,52.52481,13.41392
Chutnify,52.5384,13.41891
Yamyam,52.52757,13.40829
Standard,52.53292,13.40869
Mao Thai,52.53638,13.41976
Si An,52.53829,13.42174
Lucky Leek,52.53489,13.41684
Pasternak,52.53479,13.4186
Madami Dircksen,52.52345,13.40902
Umami,52.5344,13.41952
Bassy Club,52.53173,13.41199
Kumpelnest 3000,52.50308,13.36641
Luxx Restaurant,52.50039,13.36834
Sæson,52.5034,13.36632
Humble Berlin Eatery & Beverages,52.50291,13.36713
Joseph Roth Diele,52.5026,13.36562
Eisdiele am Gleisdreieck,52.50093,13.37086
Kara Kas Comedy Club,52.49923,13.36743
Die Loffelei,52.50275,13.36574
La Focaccia,52.50291,13.36713
Munch's Hus,52.49653,13.36706
Kings Hot Dog,52.50285,13.36583
Café Uhu im Park am Gleisdreieck,52.49905,13.37034
Green Mango Erlebnis & Karaoke Bar,52.4951,13.36688
Kutscherstübchen,52.49858,13.37684
Pizzeria Italia,52.50336,13.3796
Amuse,52.50363,13.37134
Rocket & Basil,52.50304,13.36659
Acucina Italiana,52.50017,13.37582
Sticks'n'Sushi,52.50197,13.36507
Pizzeria Luge,52.50094,13.36667
Cafe Anhalt,52.498568,13.376842
Aprikosenbaum,52.50094,13.36667
Ayan,52.5032,13.36614
Cay Tre Quan,52.5032,13.36614
Cafe Tietz & Cie.,52.50238,13.36544
Cafe Eule im Gleisdreieck,52.496985,13.366889
Rendevous,52.50039,13.36834
Tor Eins,52.49825,13.37951
Boum,52.50001,13.3771
Yorckschlosschen,52.49356,13.38205
Stadtklause,52.50472,13.38075
Victoria Bar,52.50149,13.36395
Solar,52.5042,13.38387
Tempodrom,52.50153,13.38178
Tizian Lounge & Restaurant,52.50792,13.37253
Voima,52.49667,13.35789
Caffe E Gelato,52.5082,13.374521
Urban Supply,52.49393,13.36074
Mirami Sushi Restaurant,52.50174,13.38623
Brammibals Donuts,52.50813,13.37448
Morelos,52.50434,13.38104
Pinch,52.50408,13.3745
Taverna Athene,52.49827,13.38554
H2- Be Veggie,52.49308,13.37933
Golvet,52.5055,13.36757
Moe Greene Bar,52.50434,13.38104
Tuk Tuk Indonesisches Restaurant,52.49118,13.36166
Monaco Cafe Bar,52.493,13.36725
Restaurant Amitie,52.49553,13.36149
Viet Bowl,52.50725,13.37208
Centro Sud,52.4985,13.35751
Maracay Coffee,52.50368,13.38419
