Name,lat,lon,Address
Al Zawak,52.47761,13.43875,KarlMarxStraße 129 Neukölln 12043 Berlin
Lupus,52.49015,13.43392,Pannierstraße 40 Neukölln 12047 Berlin
Damiana,52.4806,13.43531,KarlMarxStraße 88 Neukölln 12043 Berlin
Best Gemüse Kebap,52.4811,13.43429,Boddinstraße 1 Neukölln 12053 Berlin
Debeka Versichern Bausparen,52.48197,13.43669,Donaustraße 104 Neukölln 12043 Berlin
No/Bananas,52.49054,13.43486,Pannierstraße 29 Neukölln 12047 Berlin
Tung Long,52.48294,13.43228,KarlMarxStraße 59 Neukölln 12043 Berlin
Agata Bar Berlin,52.48583,13.43479,Weichselstraße 55 Neukölln 12045 Berlin
Mogli,52.4806,13.43531,KarlMarxStraße 88 Neukölln 12043 Berlin
Pizzeria Vivo,52.48425,13.43541,Sonnenallee 71 Neukölln 12045 Berlin
Meine Kleine Eiszeit,52.48451,13.4383,Weserstraße 45 Neukölln 12045 Berlin
Life Berlin,52.49168,13.43328,Maybachufer 39 Neukölln 12047 Berlin
Mp3,52.512515,13.453134,Grünberger Straße 29 Friedrichshain 10245 Berlin
Madinina,52.51326,13.45254,Warschauer Straße 12 Friedrichshain 10243 Berlin
Spielwiese,52.51041,13.45418,Kopernikusstraße 24 Friedrichshain 10245 Berlin
Mustafa Demir's Gemuse Kebap,52.51011,13.45112,Warschauer Straße 27A Friedrichshain 10243 Berlin
Matanga - Fusion Tapas & Cocktails,52.51076,13.44959,Gubener Straße 41 Friedrichshain 10243 Berlin
Chipi Chipi Bombon - Ice Cream,52.51326,13.45254,Warschauer Straße 12 Friedrichshain 10243 Berlin
Cafe Kala,52.51189,13.45277,Warschauer Straße 71 Friedrichshain 10243 Berlin
Akkawy,52.51042,13.45281,Kopernikusstraße 8 Friedrichshain 10245 Berlin
Muday - Athiopisches Restaurant,52.51238,13.45383,Grünberger Straße 33 Friedrichshain 10245 Berlin
Cafe Creperie Melt,52.5121,13.45392,Grünberger Straße 40 Friedrichshain 10245 Berlin
Saigon Dragon Restaurant,52.51236,13.45398,Grünberger Straße 35 Friedrichshain 10245 Berlin
Cantina an der Weberwiese,52.51604,13.44007,Straße der Pariser Kommune 35 Friedrichshain 10243 Berlin
Molly Malone's,52.51125,13.44698,Torellstraße 1 Friedrichshain 10243 Berlin
Vodkabar,52.51279,13.45134,Grünberger Straße 21 Friedrichshain 10243 Berlin
New Arirang,52.5113,13.45166,Warschauer Straße 22 Friedrichshain 10243 Berlin
Goodies Berlin,52.51154,13.45261,Warschauer Straße 69 Friedrichshain 10243 Berlin
LION BURGER,52.51433,13.45386,Warschauer Straße 82 Friedrichshain 10243 Berlin
Green Garden,52.51261,13.44584,Marchlewskistraße 57 Friedrichshain 10243 Berlin
Feuer & Flamme,52.5123,13.44785,Am Comeniusplatz 1 Friedrichshain 10243 Berlin
Milch & Zucker,52.51172,13.45269,Warschauer Straße 70 Friedrichshain 10243 Berlin
Alpenwirt,52.51695,13.44007,KarlMarxAllee 90 Friedrichshain 10243 Berlin
Umspannwerk Ost,52.51825,13.43994,Palisadenstraße 48 Friedrichshain 10243 Berlin
Hermanas,52.51374,13.4536,Warschauer Straße 81 Friedrichshain 10243 Berlin
Maputo - Internationales Café und Bistro,52.51651,13.44331,KarlMarxAllee 102 Friedrichshain 10243 Berlin
Spud Bencer,52.51076,13.44959,Gubener Straße 41 Friedrichshain 10243 Berlin
Maza Lounge,52.51705,13.44755,KarlMarxAllee 121 Friedrichshain 10243 Berlin
Abgedreht,52.5157,13.45225,KarlMarxAllee 140 Friedrichshain 10243 Berlin
San Diego,52.51657,13.45214,KarlMarxAllee 141 Friedrichshain 10243 Berlin
Kiezkuche Friedrichshain,52.51867,13.45422,Bersarinplatz 4 Friedrichshain 10249 Berlin
Bread-A-Porter,52.5157,13.45225,KarlMarxAllee 140 Friedrichshain 10243 Berlin
Prager Hopfenstube,52.51692,13.44854,KarlMarxAllee 127 Friedrichshain 10243 Berlin
Kos House,52.5169,13.44871,KarlMarxAllee 129 Friedrichshain 10243 Berlin
Pizzeria Meyman,52.51364,13.45355,Warschauer Straße 80 Friedrichshain 10243 Berlin
Aus Liebe zum Kiez,52.51115,13.44853,Torellstraße 6 Friedrichshain 10243 Berlin
Abécédaire,52.51154,13.45261,Warschauer Straße 69 Friedrichshain 10243 Berlin
Bambus Asia Imbiss Friedrichshain,52.51283,13.45115,Grünberger Straße 19 Friedrichshain 10243 Berlin
Rubens Arepas,52.51374,13.4536,Warschauer Straße 81 Friedrichshain 10243 Berlin
Bistro Antalya,52.51058,13.45133,Warschauer Straße 25 Friedrichshain 10243 Berlin
Jager & Lustig,52.51341,13.44811,Grünberger Straße 1 Friedrichshain 10243 Berlin
Vanilla Grey,52.51042,13.45281,Kopernikusstraße 8 Friedrichshain 10245 Berlin
Fleischerei Domke,52.51039,13.4521,Warschauer Straße 64 Friedrichshain 10243 Berlin
Hirsch Bar,52.51087,13.45034,Kopernikusstraße 3 Friedrichshain 10243 Berlin
Oase,52.51058,13.45133,Warschauer Straße 25 Friedrichshain 10243 Berlin
Soup & Rolls,52.51028,13.45361,Kopernikusstraße 11 Friedrichshain 10245 Berlin
Espressobar la Tazza D'Oro,52.5121,13.45392,Grünberger Straße 40 Friedrichshain 10245 Berlin
Mister Pizza,52.51028,13.45361,Kopernikusstraße 11 Friedrichshain 10245 Berlin
Ciao Bella,52.51199,13.45197,Warschauer Straße 18 Friedrichshain 10243 Berlin
Grunburger,52.51286,13.4493,Grünberger Straße 12 Friedrichshain 10243 Berlin
Jagerklause Berlin,52.51341,13.44811,Grünberger Straße 1 Friedrichshain 10243 Berlin
Taverna Kreta,52.5123,13.44785,Am Comeniusplatz 1 Friedrichshain 10243 Berlin
Ristorante Vira,52.51102,13.45238,Warschauer Straße 66 Friedrichshain 10243 Berlin
Mr Tom's,52.5113,13.45166,Warschauer Straße 22 Friedrichshain 10243 Berlin
Avci Bistro Cafe,52.51039,13.4521,Warschauer Straße 64 Friedrichshain 10243 Berlin
Rice Rolls,52.51536,13.43988,Straße der Pariser Kommune 27 Friedrichshain 10243 Berlin
James June Sommergarten,52.5179,13.4413,Straße der Pariser Kommune Friedrichshain 10243 Berlin
Briefmarken - Grande Vini Piccola Cucina,52.51748,13.4427,KarlMarxAllee 99 Friedrichshain 10243 Berlin
Oranke Orange,52.51754,13.44197,KarlMarxAllee 93 Friedrichshain 10243 Berlin
Gaststatte Weberwiese,52.51587,13.44532,Gubener Straße 3B Friedrichshain 10243 Berlin
Pretty Cafe Deli,52.51635,13.44593,KarlMarxAllee 110 Friedrichshain 10243 Berlin
Jugendclub Feuerwache,52.51627,13.44225,Marchlewskistraße 6 Friedrichshain 10243 Berlin
Bierhof Rüdersdorf,52.51169,13.44321,Rüdersdorfer Straße 70 Friedrichshain 10243 Berlin
Briefmarken Weine,52.51748,13.4427,KarlMarxAllee 99 Friedrichshain 10243 Berlin
Pizzeria Alte Forno,52.51007,13.45195,Warschauer Straße 62 Friedrichshain 10243 Berlin
Waterlily,52.51716,13.44634,KarlMarxAllee 113 Friedrichshain 10249 Berlin
Wilder Hase,52.51026,13.44543,Helsingforser Straße 1113 Friedrichshain 10243 Berlin
Himmelpforter Spezialitäten,52.51068,13.44924,Gubener Straße 23 Friedrichshain 10243 Berlin
Smokers Lounge,52.51347,13.45348,Warschauer Straße 79 Friedrichshain 10243 Berlin
James June Event,52.51769,13.44142,KarlMarxAllee 93 Friedrichshain 10243 Berlin
Trattoria Portofino,52.51233,13.4484,Gubener Straße 48 Friedrichshain 10243 Berlin
Salsabil,52.51215,13.45362,Grünberger Straße 38 Friedrichshain 10245 Berlin
Sao Viet,52.51236,13.45398,Grünberger Straße 35 Friedrichshain 10245 Berlin
Curry & Beer,52.51232,13.45211,Warschauer Straße 16 Friedrichshain 10243 Berlin
Chop Chop Dim Sum,52.51119,13.44989,Kopernikusstraße 35 Friedrichshain 10243 Berlin
Il Grande Torino,52.51696,13.45313,Petersburger Straße 96 Friedrichshain 10247 Berlin
Kiez Vegan,52.51101,13.45153,Warschauer Straße 24 Friedrichshain 10243 Berlin
Asia Song Hong,52.51058,13.45133,Warschauer Straße 25 Friedrichshain 10243 Berlin
Saaldeck Cafe & Bar,52.51745,13.44362,KarlMarxAllee 103A Friedrichshain 10243 Berlin
Co Ha,52.5133,13.4534,Warschauer Straße 78 Friedrichshain 10243 Berlin
Asia Point,52.51779,13.45377,Petersburger Straße 87 Friedrichshain 10247 Berlin
Gemüse Kebap & Friends,52.51393,13.45368,Warschauer Straße 81A Friedrichshain 10243 Berlin
Galaxxy Pizzeria Restaurant,52.51236,13.45398,Grünberger Straße 35 Friedrichshain 10245 Berlin
Il Ritrovo,52.50953,13.45829,Wühlischstraße 29 Friedrichshain 10245 Berlin
Spatzle & Knodel,52.50885,13.46113,Wühlischstraße 20 Friedrichshain 10245 Berlin
Alarabi,52.51038,13.4587,Krossener Straße 19 Friedrichshain 10245 Berlin
Neumanns,52.51034,13.45811,GabrielMaxStraße 18 Friedrichshain 10245 Berlin
Schneeweiss,52.50866,13.45816,Simplonstraße 16 Friedrichshain 10245 Berlin
Viet Bowl,52.52319,13.45322,Straßmannstraße 41 Friedrichshain 10249 Berlin
Curry 66,52.51142,13.45802,Grünberger Straße 66 Friedrichshain 10245 Berlin
Barrel Weinbar Berlin,52.52175,13.44942,Petersburger Platz 1 Friedrichshain 10249 Berlin
Ristorante Sole,52.51625,13.45642,Frankfurter Allee 7 Friedrichshain 10247 Berlin
Nieu Com,52.5165,13.46052,Proskauer Straße 33 Friedrichshain 10247 Berlin
Lachmann's Leckere Waffeln,52.52127,13.44975,Petersburger Platz 4 Friedrichshain 10249 Berlin
XIGON,52.52163,13.4495,Petersburger Platz 2 Friedrichshain 10249 Berlin
Protokoll Berlin,52.51318,13.45703,Boxhagener Straße 110 Friedrichshain 10245 Berlin
Mahalo Poke Berlin,52.51074,13.45795,Krossener Straße 11A Friedrichshain 10245 Berlin
Habana,52.51191,13.45667,Grünberger Straße 57 Friedrichshain 10245 Berlin
Noa Lounge 108,52.513,13.45755,Boxhagener Straße 108 Friedrichshain 10245 Berlin
Medeaterranean Trip,52.51014,13.45802,GabrielMaxStraße 19 Friedrichshain 10245 Berlin
L'Osteria Berlin Mercedes Platz,52.50562,13.44174,MildredHarnackStraße 11 Friedrichshain 10243 Berlin
Pijalnia Wodki I Piwa,52.50913,13.45608,SimonDachStraße 32 Friedrichshain 10245 Berlin
Thang Long China-Bistro,52.54888,13.59676,Landsberger Chaussee 17 EicheSüd 16356 Ahrensfelde
Myamstix,52.54888,13.59676,Landsberger Chaussee 17 EicheSüd 16356 Ahrensfelde
Al Teatro - Pizza & Pasta - Kaufpark Eiche,52.54888,13.59676,Landsberger Chaussee 17 EicheSüd 16356 Ahrensfelde
Eiche Grill & Asia Bistro,52.54881,13.59287,Landsberger Chaussee 14A EicheSüd 16356 Ahrensfelde
Das Restaurant,52.54888,13.59676,Landsberger Chaussee 17 EicheSüd 16356 Ahrensfelde
BURGER KING,52.54867,13.59381,Landsberger Chaussee 15 EicheSüd 16356 Ahrensfelde
Fisch Frank,52.54177,13.6032,Stendaler Straße Hellersdorf 12627 Berlin
Domino's Pizza,52.53816,13.60287,FritzLangStraße 8 Hellersdorf 12627 Berlin
Call A Pizza,52.53938,13.60793,Quedlinburger Straße 16 Hellersdorf 12627 Berlin
La Paz,52.53772,13.60334,KurtWeillGasse 7 Hellersdorf 12627 Berlin
Dal Vino,52.53802,13.6033,LilDagoverGasse 1 Hellersdorf 12627 Berlin
Dehning Heideschlachter,52.549423,13.600044,Verbindungsweg EicheSüd 16356 Ahrensfelde
Amaretto Tre,52.53684,13.58719,Suhler Straße 40 Hellersdorf 12629 Berlin
China Restaurant Hui Feng,52.54151,13.60679,Hellersdorfer Promenade 24 Hellersdorf 12627 Berlin
Bica Billard & Cafe,52.53935,13.60329,Stendaler Straße 29 Hellersdorf 12627 Berlin
LOTUS Buffet,52.53821,13.6041,Stendaler Straße 25 Hellersdorf 12627 Berlin
Die Kiste,52.5361,13.60956,Heidenauer Straße 10 Hellersdorf 12627 Berlin
Syrtaki,52.53709,13.60282,FritzLangStraße 5 Hellersdorf 12627 Berlin
Citygrill Hellersdorf,52.53967,13.60663,Hellersdorfer Promenade 1A Hellersdorf 12627 Berlin
Helle Bistro,52.5372,13.60728,LyonelFeiningerStraße 1 Hellersdorf 12627 Berlin
Yogi-Haus,52.5372,13.60728,LyonelFeiningerStraße 1 Hellersdorf 12627 Berlin
De Camora,52.54213,13.60673,Tangermünder Straße Hellersdorf 12627 Berlin
Sushi For You Hellersdorf,52.53933,13.60735,Quedlinburger Straße 12 Hellersdorf 12627 Berlin
Cam Ly Bistro,52.53808,13.6071,LyonelFeiningerStraße 7 Hellersdorf 12627 Berlin
Avci,52.53771,13.60505,Stendaler Straße 24 Hellersdorf 12627 Berlin
Quynh Asia / Quynh Bubble Tea,52.53771,13.60505,Stendaler Straße 24 Hellersdorf 12627 Berlin
Pizzeria la Rosa,52.53771,13.60505,Stendaler Straße 24 Hellersdorf 12627 Berlin
Coconut Bar,52.53821,13.6041,Stendaler Straße 25 Hellersdorf 12627 Berlin
Wolke sieben,52.53165,13.59114,Hellersdorfer Straße 159 Hellersdorf 12619 Berlin
Yoko Sushi Hellersdorf,52.53477,13.60734,Heidenauer Straße 25 Hellersdorf 12627 Berlin
Pizza Max,52.53155,13.60425,Stollberger Straße 43 Hellersdorf 12627 Berlin
Han Han Tran Bambusstäbchen,52.55,13.57871,Brodowiner Ring 8 Marzahn 12679 Berlin
Chinesisches Teehaus,52.53985,13.57666,Eisenacher Straße 99 Marzahn 12685 Berlin
Janny's Eis,52.53162,13.60303,Schneeberger Straße 9 Hellersdorf 12627 Berlin
Stradivari,52.535,13.60812,Heidenauer Straße 17 Hellersdorf 12627 Berlin
Café E,52.53206,13.60396,Stollberger Straße 51 Hellersdorf 12627 Berlin
Tsingtao Pavillon,52.53985,13.57666,Eisenacher Straße 99 Marzahn 12685 Berlin
Zur Grünen Aue,52.48689,13.56065,Köpenicker Straße 189 Biesdorf 12683 Berlin
Ristorante Rossini,52.48784,13.56077,Köpenicker Straße 181 Biesdorf 12683 Berlin
Hofgarten zur Seerose,52.49282,13.53402,RobertSiewertStraße 67 Karlshorst 10318 Berlin
Gaststätte Floratreff,52.478101,13.541447,Hasensprung 29 Karlshorst 10318 Berlin
Wernesgruner Bierstube,52.48643,13.52655,Treskowallee 68 Karlshorst 10318 Berlin
Cafe Trebo,52.48578,13.52701,Treskowallee 75 Karlshorst 10318 Berlin
Mia Mambo Plus,52.48328,13.52554,Treskowallee 102 Karlshorst 10318 Berlin
La Cielo,52.4842,13.52651,Treskowallee 89 Karlshorst 10318 Berlin
China-Garden,52.47969,13.53034,Stolzenfelsstraße 11 Karlshorst 10318 Berlin
Steakhaus Barbecue,52.48685,13.52734,Treskowallee 65 Karlshorst 10318 Berlin
Restaurant Gundelfinger,52.4832,13.52385,Gundelfinger Straße 52 Karlshorst 10318 Berlin
Eiskaffee Familato,52.48164,13.52592,Stolzenfelsstraße 1 Karlshorst 10318 Berlin
Gino,52.48287,13.52638,Rheinsteinstraße 1 Karlshorst 10318 Berlin
B‘Steck,52.48344,13.52283,Dönhoffstraße 7 Karlshorst 10318 Berlin
India Haus,52.48897,13.52508,Hönower Straße 11 Karlshorst 10318 Berlin
Fatih Servet,52.48156,13.52564,Treskowallee 113 Karlshorst 10318 Berlin
Syrtaki Karlshorst,52.48101,13.52366,Wandlitzstraße 10 Karlshorst 10318 Berlin
Havanna Bar,52.48178,13.52574,Treskowallee 111 Karlshorst 10318 Berlin
Albers - das Sportrestaurant,52.47843,13.52492,Treskowallee 129 Karlshorst 10318 Berlin
Kawi,52.48036,13.52442,Wandlitzstraße 3 Karlshorst 10318 Berlin
Trattoria Il Gattopardo,52.48164,13.52592,Stolzenfelsstraße 1 Karlshorst 10318 Berlin
Restaurant Yerevan,52.4842,13.52651,Treskowallee 89 Karlshorst 10318 Berlin
Thai A Dong Sushi Bar,52.48013,13.52474,Treskowallee 116 Karlshorst 10318 Berlin
Pizzastation Karlshorst,52.48967,13.52818,Treskowallee 31 Karlshorst 10318 Berlin
Bambus Imbiss,52.48223,13.52587,Treskowallee 107 Karlshorst 10318 Berlin
Dampf und Zucker,52.48344,13.52283,Dönhoffstraße 7 Karlshorst 10318 Berlin
Harmonie Restaurant Karlshorst,52.47969,13.53034,Stolzenfelsstraße 11 Karlshorst 10318 Berlin
Prinzeneis,52.48079,13.52344,Wandlitzstraße 9 Karlshorst 10318 Berlin
Mia Mambo,52.48328,13.52554,Treskowallee 102 Karlshorst 10318 Berlin
Gaststatte Latichte,52.5763,13.34955,AltReinickendorf 29 Reinickendorf 13407 Berlin
Restaurant im Paracelsusbad,52.57545,13.34722,Roedernallee 200 Reinickendorf 13407 Berlin
Femo Döner & Burger,52.573654,13.350997,Lindauer Allee 37 Reinickendorf 13407 Berlin
Pizza Coach,52.5759,13.35025,AltReinickendorf 28 Reinickendorf 13407 Berlin
Call A Pizza Berlin Reinickendorf,52.58101,13.34591,Roedernallee 17 Wittenau 13407 Berlin
Billard Café Break,52.580163,13.343506,Thyssenstraße Reinickendorf 13407 Berlin
Gottfrieds Hähnchengrill,52.57136,13.36067,Residenzstraße 141 Reinickendorf 13409 Berlin
Eis Mastro,52.57052,13.36049,Residenzstraße 19 Reinickendorf 13409 Berlin
Pho To,52.57072,13.36128,Emmentaler Straße 91 Reinickendorf 13409 Berlin
Longlihouse,52.56889,13.36196,Residenzstraße 130 Reinickendorf 13409 Berlin
Curry51,52.57078,13.36097,Residenzstraße 138 Reinickendorf 13409 Berlin
Das Löffelhaus,52.5743,13.33589,Pfifferlingweg 7 Reinickendorf 13403 Berlin
Shin Ya,52.57374,13.3552,Lindauer Allee 20 Reinickendorf 13407 Berlin
Bubbles Lounge,52.58121,13.34459,Roedernallee 167 Wittenau 13407 Berlin
Pizza Orient Berlin,52.56914,13.3514,Aroser Allee 140 Reinickendorf 13407 Berlin
Residenz Grill,52.57309,13.35899,Residenzstraße 5 Reinickendorf 13409 Berlin
Trattoria la Marina,52.57294,13.35919,Residenzstraße 6 Reinickendorf 13409 Berlin
Café Restaurant Neu,52.5837,13.33424,Oranienburger Straße Wittenau 13437 Berlin
South Dakota,52.57169,13.3605,Residenzstraße 142 Reinickendorf 13409 Berlin
Trattoria la Trinacria,52.56914,13.3514,Aroser Allee 140 Reinickendorf 13407 Berlin
Thai-Nippon Sushi-Bar,52.56709,13.36213,Residenzstraße 34 Reinickendorf 13409 Berlin
Hasir Mitte,52.57968,13.3342,Oranienburger Straße 4 Wittenau 13437 Berlin
Irmak Döner,52.56647,13.36324,Residenzstraße 122 Reinickendorf 13409 Berlin
Ristorante Latium,52.57134,13.36281,Emmentaler Straße 103 Reinickendorf 13409 Berlin
Köylüoglu,52.56755,13.36267,Residenzstraße 125 Reinickendorf 13409 Berlin
Cafe am Schafersee,52.5653,13.36323,Residenzstraße Reinickendorf 13409 Berlin
Huzur Gemuse Kebap,52.56465,13.36357,Residenzstraße 47 Reinickendorf 13409 Berlin
La Granja Grill,52.57134,13.36281,Emmentaler Straße 103 Reinickendorf 13409 Berlin
Horny's Pizza,52.56271,13.35315,Aroser Allee 67 Reinickendorf 13407 Berlin
Trattoria Nardini,52.56814,13.32978,Ollenhauerstraße 23 Reinickendorf 13403 Berlin
Kiez - Kneipchen,52.56254,13.35687,Rütlistraße 12 Reinickendorf 13407 Berlin
Philios,52.56947,13.32976,Ollenhauerstraße 111 Reinickendorf 13403 Berlin
Nostalgie,52.56409,13.3525,Aroser Allee 85 Reinickendorf 13407 Berlin
Pizza & Gusto,52.58456,13.33451,Oranienburger Straße 257 Wittenau 13437 Berlin
Schaferstubchen,52.5646,13.35386,Grindelwaldweg 2 Reinickendorf 13407 Berlin
Bei-Ling,52.58598,13.33537,Oranienburger Straße 43 Wittenau 13437 Berlin
Cafe As Bar,52.56662,13.32929,Ollenhauerstraße 14 Reinickendorf 13403 Berlin
Fruhstuckshaus Mavera,52.56316,13.35933,Brienzer Straße 59 Reinickendorf 13407 Berlin
Imbiss zum Wurfel,52.5882,13.34133,Am Nordgraben 30 Reinickendorf 13437 Berlin
Pizza Coach,52.56271,13.35315,Aroser Allee 67 Reinickendorf 13407 Berlin
Ristorante Tornero,52.56237,13.35331,Aroser Allee 63 Reinickendorf 13407 Berlin
Buona Fortuna,52.64303,13.55871,Birkholzer Straße 128 Kolonie Gehrenberge 16341 Panketal
Akropolis,52.62739,13.54419,Dorfstraße 12 Schwanebeck 16341 Panketal
Ristorante Don Giovanni,52.63843,13.56029,Bernauer Chaussee 27 16341 Panketal
Ristorante Don Giovanni,52.64199,13.53669,Oldenburger Ring 16341 Panketal
Hansjoachim Hohlfeld,52.64875,13.55067,Goslarer Straße 8 Zepernick 16341 Panketal
SUBWAY,52.63664,13.20513,Postplatz 4C 16761 Hennigsdorf
Minh Khai Asia Snack,52.63715,13.20323,Havelpassage 4 16761 Hennigsdorf
Bistro am Conny,52.63802,13.19575,Nauener Straße 20 16761 Hennigsdorf
Partyservice Hennigsdorf Bartsch,52.63802,13.19575,Nauener Straße 20 16761 Hennigsdorf
Kim Kim,52.63789,13.20504,Postplatz 3 16761 Hennigsdorf
Zum Strammen Max,52.63285,13.1944,Tucholskystraße 12 16761 Hennigsdorf
Auers,52.63639,13.19978,Havelplatz 3 16761 Hennigsdorf
Zur Deutschen Eiche,52.63803,13.19188,Fasanenstraße 1 16761 Hennigsdorf
Bistro 76,52.63607,13.19876,Fontanestraße 112 16761 Hennigsdorf
Madlen-Kaffee Haus,52.63724,13.20505,Postplatz 4 16761 Hennigsdorf
Theodor's,52.63701,13.19916,Fontanestraße 110 16761 Hennigsdorf
Viet Thai Sushi Bar,52.63703,13.20132,Havelpassage 14 16761 Hennigsdorf
Janny's Eis Hennigsdorf,52.63693,13.20289,Havelpassage 5 16761 Hennigsdorf
City Bistro,52.63784,13.20507,Postplatz 3A 16761 Hennigsdorf
Einfach Hubertus,52.64109,13.19648,Forststraße 37 16761 Hennigsdorf
Waldcafe Wendlandt,52.64269,13.1947,Waldstraße 16761 Hennigsdorf
Hong Hanh Asiahaus,52.64219,13.20599,Berliner Straße 26 16761 Hennigsdorf
Zur Erholung,52.64152,13.19126,Forststraße 42 16761 Hennigsdorf
Pizza Planet,52.62878,13.20237,Edisonstraße 17 16761 Hennigsdorf
Marci's Hubertus,52.64109,13.19648,Forststraße 37 16761 Hennigsdorf
Fisch Eck,52.63523,13.20926,Hafenstraße 2 16761 Hennigsdorf
Restaurant Pizzeria Bu,52.63458,13.20657,Neuendorfstraße 5 16761 Hennigsdorf
Restaurant Syrtaki,52.634135,13.20745,Neuendorfstraße 21 16761 Hennigsdorf
Cafe-Restaurant Fair-Play,52.62929,13.20103,Fontanestraße 170 16761 Hennigsdorf
Bistro & Partyservice Thiel,52.63458,13.20657,Neuendorfstraße 5 16761 Hennigsdorf
Domino's Pizza Hennigsdorf,52.64073,13.20659,Feldstraße 2 16761 Hennigsdorf
Pizza Didoff,52.640842,13.206981,Berliner Straße 58 16761 Hennigsdorf
Buongustaio,52.63458,13.20657,Neuendorfstraße 5 16761 Hennigsdorf
Restaurant Heynekendorp,52.63527,13.20734,Neuendorfstraße 1 16761 Hennigsdorf
Schallnus Musik-Cafe Pinte,52.64171,13.20623,Berliner Straße 28 16761 Hennigsdorf
Kantine Thermo Fischer,52.63303,13.21059,Neuendorfstraße 24C 16761 Hennigsdorf
Die Escobar,52.64694,13.20121,Fontanestraße 36 16761 Hennigsdorf
Il Bosco,52.60124,13.24684,An der Schneise 1 Heiligensee 13503 Berlin
Sampor-Kaffee-Berlin,52.618,13.24097,Ruppiner Chaussee 289 Heiligensee 13503 Berlin
Villa Felice,52.61408,13.24352,Schulzendorfer Straße 3 Heiligensee 13503 Berlin
Seepavillon,52.58728,13.26016,Schwarzer Weg 45 Tegel 13505 Berlin
Seepavillon am Tegeler See,52.58728,13.26016,Schwarzer Weg 45 Tegel 13505 Berlin
Marco Polo Tre,52.51928,13.55558,Oberfeldstraße 26 Biesdorf 12683 Berlin
Zur Kleinen Remise,52.51895,13.55546,Oberfeldstraße 24 Biesdorf 12683 Berlin
Ristorante Gelateria la Strada,52.52276,13.5569,Oberfeldstraße 148 Biesdorf 12683 Berlin
Dai Duong,52.51442,13.55446,Oberfeldstraße 4 Biesdorf 12683 Berlin
Taaj India,52.51368,13.55485,Oberfeldstraße 197 Biesdorf 12683 Berlin
Heißer Wolf Imbissstuben,52.50708,13.55776,Weißenhöher Straße 88 Biesdorf 12683 Berlin
Darius Sushi,52.51442,13.55446,Oberfeldstraße 4 Biesdorf 12683 Berlin
Eisblümchen,52.51416,13.55496,Oberfeldstraße 194 Biesdorf 12683 Berlin
King of India,52.51245,13.53463,Gensinger Straße 65D Friedrichsfelde 10315 Berlin
Zum Sattmacher,52.507285,13.55798,Weißenhöher Straße Biesdorf 12683 Berlin
Daiduongsushibarasia,52.51442,13.55446,Oberfeldstraße 4 Biesdorf 12683 Berlin
