lat,lon
52.51331,13.3186599
52.5201491,13.403742
52.5300812,13.4006739
52.5041413,13.334835
52.5297377,13.4005533
52.5441314,13.4198439
52.5219814,13.413306
52.5348099,13.4194986
52.5440105,13.426589
52.46132,13.34434
52.5172861,13.4073437
52.5149369,13.305131
52.5294179,13.4000347
52.5081637,13.322457
52.514545,13.3050479
52.5139384,13.3055172
52.5435148,13.4220215
52.531083,13.402662
52.5173586,13.3887787
52.5307281,13.402446
52.5295128,13.4021367
52.5068596,13.3240616
52.549678,13.3879516
52.5271845,13.3993081
52.5070522,13.3217914
52.5072796,13.320735
52.51326,13.3046999
52.5279311,13.4030377
52.5057782,13.3316109
52.5250866,13.4025245
52.5126674,13.3047779
52.5462965,13.359002
52.5153434,13.3058432
52.5407312,13.4156938
52.5362018,13.4206822
52.5121547,13.3113159
52.5058884,13.3318669
52.5066374,13.3204109
52.5490357,13.3605297
52.505789,13.3189097
52.5149931,13.3049183
52.5335588,13.3709693
52.5294617,13.4008872
52.505597,13.3213495
52.5406817,13.4059052
52.5200548,13.4037379
52.5292062,13.4014265
52.5103186,13.3058336
52.5040228,13.3353519
52.51397,13.30458
52.5079733,13.3088545
52.5408573,13.4125605
52.5104307,13.3052179
52.5499307,13.3897161
52.5134234,13.4181172
52.5079733,13.3088545
52.5120532,13.3072877
52.50909,13.3146
52.5064267,13.3146673
52.50555,13.3179
52.5358917,13.4162625
52.5352264,13.377693
52.50654,13.3136
52.53964,13.41902
52.5042882,13.3424363
52.5091,13.30694
52.5312833,13.4029902
52.5034446,13.3342516
52.5494582,13.4157815
52.5408394,13.4127283
52.5053703,13.3370988
52.5477945,13.4108735
52.5120952,13.4171985
52.5313228,13.4116342
52.5388502,13.4096568
52.5300273,13.3834134
52.5062679,13.3210078
52.505429,13.3382338
52.5112341,13.3056113
52.5061818,13.3196974
52.548068,13.4143984
52.5273175,13.3865372
52.5076855,13.3223735
52.5091847,13.3798834
52.506562,13.3324952
52.52649,13.39444
52.504083,13.3386575
52.5307021,13.4023004
52.5222342,13.3782894
52.5375391,13.4210676
52.5441514,13.420393
52.54045,13.40539
52.54353,13.37586
52.5034446,13.3342516
52.54167,13.42343
52.5234098,13.3798674
52.54486,13.422128
52.5126262,13.4117522
52.5482351,13.4083369
52.5440718,13.4182039
52.5323803,13.3795536
52.5248421,13.3925536
52.5245208,13.3923952
52.5227282,13.3881445
52.5140041,13.3811706
52.526368,13.3986636
52.5010183,13.4172291
52.5057779,13.3316031
52.5312198,13.3844848
52.5225168,13.3802741
52.5201661,13.391311
52.5308182,13.3830087
52.5212352,13.4146338
52.5494582,13.4157815
52.5328856,13.3984218
52.52854,13.3946
52.54182,13.41262
52.5393494,13.4082694
52.5302259,13.3840856
52.5276848,13.3883396
52.524083,13.3795816
52.5300207,13.3844244
52.5472438,13.4119944
52.5525284,13.4138555
52.5223585,13.3840483
52.5202511,13.4121323
52.5456284,13.4273507
52.5316655,13.3813325
52.54246,13.4134
52.5119113,13.4171379
52.5320547,13.3890695
52.5308182,13.3830087
52.5299192,13.4044967
52.5219449,13.4036132
52.5522044,13.4147039
52.53611,13.42284
52.5105,13.37717
52.5276015,13.3870146
52.5494582,13.4157815
52.5188741,13.4109173
52.5264349,13.387848
52.50582,13.39388
52.5265278,13.3874635
52.54494,13.42141
52.5472304,13.42525
52.5338676,13.4098053
52.5136773,13.3814525
52.5479739,13.4129349
52.5452764,13.4205912
52.523637,13.409156
52.5440773,13.4243518
52.5494582,13.4157815
52.529074,13.4089876
52.54205,13.4191
52.5312128,13.4127069
52.5287116,13.4112831
52.5287116,13.4112831
52.5345758,13.4244752
52.5468717,13.405873
52.5166207,13.3897757
52.5110852,13.4030565
52.5344959,13.4165304
52.51198,13.3908001
52.5268053,13.3874491
52.5284428,13.3944515
52.5468717,13.405873
52.5364455,13.4198633
52.50601,13.37999
52.5251229,13.3871339
52.54183,13.42336
52.5478821,13.4152751
52.5388443,13.4083347
52.549911,13.3868892
52.5520275,13.4187201
52.5288602,13.3959879
52.5503712,13.3882687
52.5199177,13.3896258
52.5479739,13.4129349
52.5115641,13.4131333
52.543861,13.4156209
52.543095,13.4174511
52.5179452,13.389358
52.5488074,13.3883591
52.536536,13.400759
52.5174559,13.3901561
52.5104461,13.3800834
52.50752,13.3858099
52.5115059,13.4169483
52.5307281,13.402446
52.5080064,13.3918671
52.5467611,13.4181411
52.5406514,13.4138639
52.5297,13.42455
52.5417209,13.4121977
52.5121813,13.3926386
52.5529013,13.413843
52.5307021,13.4023004
52.5305539,13.4002445
52.5191327,13.410718
52.5474013,13.4143299
52.54875,13.40946
52.5127799,13.3897306
52.5496708,13.3876365
52.524181,13.3992844
52.5394031,13.4065609
52.549678,13.3879517
52.5261772,13.3886292
52.549678,13.3879516
52.5391168,13.3949453
52.52256,13.39942
52.5276355,13.4009231
52.5282535,13.3935637
52.5159943,13.3897682
52.5216976,13.4049481
52.5073238,13.3901385
52.5380035,13.4094575
52.5250526,13.3032363
52.5241316,13.3975132
52.549678,13.3879517
52.5312105,13.4022441
52.5346256,13.406179
52.5063589,13.4079823
52.52183,13.40174
52.520009,13.3880113
52.5073228,13.3878867
52.5433297,13.4195241
52.5243178,13.3915981
52.5263827,13.403329
52.524181,13.3992844
52.5172448,13.4048056
52.5305878,13.4007558
52.5104879,13.3966614
52.5494582,13.4157815
52.5419243,13.4018956
52.5237438,13.4004558
52.5067797,13.3933877
52.5338888,13.4046428
52.5368339,13.4344199
52.536641,13.402199
52.5343708,13.4058112
52.54331,13.41667
52.5134504,13.396947
52.5435329,13.4190872
52.5142325,13.393535
52.52315,13.40178
52.5466222,13.4173774
52.5480357,13.4128595
52.5068558,13.3984213
52.5460225,13.4120866
52.54724,13.41761
52.546973,13.417598
52.5414986,13.415243
52.5120785,13.4086173
52.5321446,13.4345215
52.5331602,13.4067346
52.5517268,13.4123013
52.5494582,13.4157815
52.5121025,13.4082589
52.5381786,13.4091675
52.5471687,13.4126224
52.5465209,13.4177859
52.5327775,13.4237252
52.5428914,13.4127189
52.5120669,13.4168464
52.5228184,13.4095516
52.5328595,13.4209553
52.5326992,13.4297117
52.5380962,13.4095875
52.5424346,13.4140543
52.5334209,13.4293424
52.5265095,13.4236258
52.5080188,13.3931641
52.5243139,13.3992116
52.5229508,13.4127606
52.53347,13.4293
52.5325692,13.4234745
52.5239938,13.408986
52.5411838,13.4148949
52.523219,13.408921
52.5322,13.43195
52.54303,13.42551
52.5351763,13.4072986
52.5321792,13.4239918
52.5460225,13.4120866
52.5455429,13.4133056
52.5165549,13.4168142
52.511513,13.416606
52.5081566,13.3939132
52.5103859,13.3976361
52.50299,13.38859
52.5228928,13.4030367
52.5393779,13.4025196
52.5336659,13.4306579
52.5338678,13.4046789
52.5342581,13.4049672
52.5246416,13.4138208
52.5065747,13.3934657
52.5104461,13.3800834
52.52095,13.40434
52.5343654,13.4051412
52.5320427,13.4311725
52.5428276,13.4170145
52.5063233,13.3335382
52.5206493,13.4128278
52.5314367,13.4117509
52.5369169,13.4176047
52.538662,13.4087159
52.5437685,13.4166649
52.5391006,13.4240437
52.5264652,13.3879951
52.547708,13.4011664
52.5492218,13.4130494
52.5116365,13.4171036
52.5419294,13.4158842
52.553134,13.4139428
52.5132373,13.4177761
52.53989,13.41174
52.5471369,13.4090023
52.5181633,13.4153644
52.53258,13.41192
52.53127,13.4329399
52.540904,13.4109774
52.53408,13.42073
52.5350419,13.416897
52.5341523,13.4202418
52.5177753,13.428624
52.5386,13.41978
52.5055961,13.338308
52.5207838,13.4137908
52.5044156,13.3379755
52.5473038,13.4118425
52.5376951,13.4084503
52.5397574,13.4112536
52.5366556,13.4074675
52.5490418,13.4120551
52.5403891,13.4110258
52.52368,13.41031
52.5320408,13.4111114
52.5142564,13.4210671
52.5134142,13.3819273
52.5105802,13.3812721
52.5407428,13.4061739
52.5496708,13.3876365
52.5217395,13.3992109
52.5139595,13.3956565
52.5207838,13.4137908
52.5273003,13.4056547
52.5206084,13.404795
52.5219814,13.413306
52.5212772,13.4118745
52.5485546,13.4163923
52.5355087,13.4215384
52.5295268,13.4285084
52.5199703,13.4147251
52.4922794,13.3943531
52.5013194,13.3344323
52.5026859,13.3562157
52.5016918,13.3594689
52.4934475,13.3239325
52.4949189,13.3242146
52.4968955,13.3551358
52.4897736,13.3506465
52.5046385,13.3665602
52.4893693,13.3446888
52.5002645,13.3625361
52.4929841,13.3825385
52.48805,13.32294
52.4893693,13.3446888
52.5009343,13.4281498
52.4973097,13.3625665
52.5207889,13.3884786
52.5183219,13.384144
52.4970039,13.4323711
52.4884245,13.4265715
52.49528,13.43024
52.51133,13.39702
52.5229526,13.4879732
52.5064476,13.4177592
52.4851164,13.384907
52.50401,13.3879699
52.4921043,13.3936627
52.4923913,13.3869581
52.48715,13.32801
52.4857818,13.3548744
52.5084983,13.4053207
52.5093377,13.3876592
52.484606,13.462644
52.48909,13.3926319
52.5067624,13.4137248
52.4815079,13.3499389
52.4963536,13.3902653
52.4990007,13.4282932
52.4836571,13.3839838
52.4851164,13.384907
52.505646,13.4120233
52.50329,13.4126199
52.5038931,13.3894846
52.5400902,13.414734
52.4986418,13.4070887
52.50539,13.39782
52.4841712,13.4356559
52.4853032,13.3642953
52.4902106,13.3860044
52.5029312,13.4138817
52.48492,13.36628
52.4989133,13.4253506
52.49529,13.38431
52.49538,13.39804
52.5013029,13.3539319
52.5105094,13.3761875
52.50088,13.3665101
52.5105046,13.4350052
52.4986912,13.4310537
52.5018788,13.4165739
52.5012348,13.4443011
52.5070442,13.3720023
52.4994787,13.4279238
52.4926354,13.4169872
52.492468,13.4163305
52.50258,13.37865
52.5004761,13.4189519
52.4962907,13.4191902
52.5011783,13.4189707
52.4890051,13.3933534
52.4993725,13.4187919
52.5033785,13.3795119
52.4902044,13.4084321
52.4899929,13.3891891
52.50025,13.4223001
52.4897093,13.390908
52.4994251,13.4166479
52.4923547,13.3887523
52.4894943,13.3935227
52.50325,13.41459
52.489844,13.3899312
52.49802,13.42111
52.5057243,13.4315893
52.49188,13.41165
52.5063522,13.4169618
52.488072,13.4075433
52.48933,13.394788
52.49025,13.4082931
52.4995721,13.4249836
52.5094356,13.4351163
52.4953595,13.4200989
52.4899666,13.3894178
52.489343,13.3935502
52.4997914,13.4241851
52.4896419,13.4086811
52.4896209,13.3918612
52.499886,13.4175015
52.5010649,13.4196334
52.5006984,13.4177965
52.5217141,13.4351709
52.5007692,13.4190997
52.49243,13.38851
52.5014585,13.41811
52.5229671,13.4343153
52.5001055,13.4178492
52.5015025,13.4190701
52.5017144,13.4174003
52.5041963,13.4266277
52.4893909,13.4084665
52.4895746,13.3935623
52.4938972,13.4136821
52.4952967,13.4192085
52.4939652,13.4187303
52.512038,13.4340748
52.4892582,13.3953724
52.5111441,13.4355386
52.50163,13.4192844
52.4933416,13.3875471
52.510149,13.433638
52.4901244,13.3880458
52.4953595,13.4200989
52.5009339,13.4186987
52.4923547,13.3887523
52.4890266,13.3889243
52.5017144,13.4174003
52.49456,13.42151
52.4961292,13.4222048
52.5003802,13.4214782
52.4913137,13.4112576
52.4998591,13.4385976
52.5009643,13.3541484
52.496171,13.3370072
52.4815016,13.3482676
52.5140751,13.4544742
52.4650715,13.4332472
52.4790072,13.4251164
52.4770969,13.3289417
52.4997045,13.4170335
52.5123151,13.4167629
52.5011915,13.4170473
52.4994513,13.4273898
52.49292,13.38574
52.4952941,13.4177449
52.49545,13.42111
52.4812818,13.4307861
52.5060164,13.3439453
52.493582,13.3242397
52.4929106,13.3800294
52.5130232,13.3816551
52.490441,13.4017038
52.4997151,13.3430938
52.4921356,13.3943125
52.4397959,13.3426602
52.48877,13.39524
52.4967903,13.4310927
52.50824,13.42508
52.4869588,13.3228903
52.5129513,13.4172072
52.4875862,13.3543196
52.484778,13.3830867
52.4974153,13.3808574
52.47934,13.34458
52.4893834,13.3931962
52.4994376,13.427056
52.4854547,13.3401893
52.4889502,13.403051
52.51465,13.49807
52.5127969,13.4171477
52.4997045,13.4170335
52.50163,13.4192844
52.4998211,13.4439799
52.49211,13.39017
52.4930506,13.3673294
52.48634,13.3941
52.4997045,13.4170335
52.5207132,13.4092793
52.5142282,13.4738877
52.471266,13.4294696
52.4738984,13.4274897
52.50011,13.4433
52.4943025,13.4020392
52.5029538,13.3671836
52.4922794,13.3943531
52.5040745,13.3465833
52.5290346,13.4020638
52.503222,13.3662007
52.4913159,13.3941017
52.4977,13.35473
52.50185,13.35386
52.4901803,13.4034317
52.4892582,13.3953724
52.4966805,13.3536971
52.5024196,13.3517047
52.5024382,13.3534265
52.495294,13.4196821
52.4997045,13.4170335
52.49844,13.3922
52.5000359,13.3498896
52.4977557,13.3525434
52.5020079,13.3650928
52.4989519,13.3521409
52.5102817,13.3792042
52.503222,13.3662007
52.4985591,13.35726
52.500281,13.3543754
52.5105259,13.3808092
52.5037684,13.3986729
52.4988142,13.3537308
52.4972491,13.3622005
52.5102817,13.3792042
52.5104461,13.3800834
52.5006823,13.363277
52.4973008,13.3613806
52.4971072,13.361379
52.4971072,13.361379
52.4970148,13.3620248
52.49067,13.39391
52.4984052,13.3618956
52.4929106,13.3800294
52.49531,13.36069
52.5201146,13.3905763
52.49501,13.36077
52.5111048,13.3899791
52.4976581,13.3538268
52.510509,13.3761878
52.4977904,13.3547069
52.4933302,13.3659291
52.5070104,13.3902658
52.49889,13.3628099
52.5090533,13.3903693
52.5085963,13.390391
52.50426,13.41792
52.5075276,13.4147844
52.5017767,13.3862946
52.49392,13.3621168
52.4995032,13.4185966
52.49044,13.39202
52.5075736,13.3914197
52.4961991,13.3604462
52.4886366,13.4071974
52.487961,13.3751469
52.5080041,13.3928408
52.4997045,13.4170335
52.4938046,13.3877894
52.5009547,13.4297429
52.5028732,13.3955236
52.4928094,13.3864707
52.510149,13.433638
52.49239,13.37909
52.4991307,13.3931189
52.5107206,13.4016645
52.5023121,13.414558
52.4894618,13.3858374
52.4926816,13.3870561
52.4921019,13.3712615
52.4930738,13.3793401
52.4875041,13.3912847
52.5015631,13.4192157
52.4928094,13.3864706
52.5122717,13.4182962
52.5133685,13.431036
52.4968388,13.3849195
52.5058504,13.412269
52.5076015,13.3908631
52.4998607,13.4250679
52.4978594,13.387276
52.5005141,13.354299
52.510509,13.3761878
52.5102817,13.3792042
52.4972055,13.384918
52.4899666,13.3894178
52.5356445,13.4349478
52.5293664,13.409458
52.5360566,13.4219358
52.5453874,13.4278329
52.5541078,13.4300192
52.5435943,13.4919227
52.5621731,13.3662785
52.5462301,13.42715
52.547571,13.4281137
52.5544213,13.4239561
52.533036,13.4336006
52.54277,13.43827
52.5263178,13.4516944
52.5325635,13.4198408
52.5665607,13.3961034
52.5152933,13.4849057
52.5254221,13.4290269
52.5111364,13.5028167
52.5478383,13.449163
52.5265472,13.4510769
52.5049592,13.4676257
52.4776472,13.3290788
52.5159904,13.4399579
52.51972,13.4482
52.5216267,13.4467766
52.5251971,13.4446127
52.516384,13.4461245
52.5229192,13.4506198
52.5258545,13.4469665
52.527,13.44821
52.5341568,13.4380278
52.5252367,13.4517487
52.5418483,13.4151122
52.5523405,13.3874887
52.549678,13.3879517
52.5572079,13.376476
52.5500108,13.4155571
52.5473601,13.4115374
52.5576326,13.37714
52.553,13.40549
52.5518379,13.408048
52.544367,13.4120608
52.5511931,13.4147466
52.532711,13.420781
52.5584017,13.3656625
52.5199703,13.4147251
52.5415117,13.4235859
52.5563571,13.4152546
52.54492,13.42688
52.55835,13.38644
52.5482268,13.5008632
52.53419,13.43566
52.5500377,13.3640478
52.5189937,13.4665842
52.5063143,13.4436316
52.5168732,13.4488282
52.538078,13.42393
52.5085666,13.4520178
52.5465829,13.4185734
52.5166658,13.4461698
52.5200878,13.448007
52.5358152,13.4227568
52.5208,13.4480499
52.54914,13.42873
52.5331661,13.4232641
52.5500984,13.4225823
52.5326035,13.4283329
